Uid	User_Id	Feature	Comment	Sentiment	Pos	Neg	Nut
464	76561198067482075	Plot	"It has a fun story, amazing open world, and a slew of weird and wacky characters to entertain you."	Positive	0.9757869	0.001443061	0.02276994
465	76561197968079256	Plot	"I'm "Praying" ( yes tongue in cheek here) for a story line fix in the DLCs."	Neutral	0.1014499	0.0303474	0.8682026
466	76561198110359547	Plot	"I feel like I’m one of the few who actually enjoyed the ending."	Positive	0.9105293	0.01499217	0.07447865
467	76561198043667864	Plot	"-story is interesting, and the villians are incredibly lifelife and give you a real shudder in 1 on 1 moments"	Positive	0.7196919	0.0007184283	0.2795897
468	76561198030767196	Plot	"To further clarify, the premise of the ending is very cool, and the final segment is actually handled exceedingly well (again, excellent atmosphere)."	Positive	0.9734135	0.0002699703	0.02631649
469	76561197986216620	Plot	"the story does a great job of grabbing you when it needs to only to drop you back into the world once it's done."	Positive	0.988123	0.00097514	0.01090194
470	76561198029153504	Plot	"☐ Minecraft has a better story ."	Positive	0.4470255	0.2508101	0.3021644
471	76561198105298341	Plot	"I saw some people complaining about the ending, but I liked it."	Positive	0.6621091	0.01090456	0.3269863
472	76561198041013325	Plot	"Great game, adequate story, horrible ending."	Neutral	0.3160062	0.01235582	0.671638
473	76561198077604527	Plot	"The story and characters did not seem very interesting in the trailers, but are surprisingly enjoyable and gripping in the actual game."	Neutral	0.4520647	0.005770832	0.5421645
474	76561198070339492	Plot	"In all seriousness, i am absolutely loving this game, i think the gameplay is better than FC3, however so far the story leaves much to be desired, I think having a mute character shot the game in it's own leg, as Jason Brody went through an entire character ark in FC3 and you could hear it in his voice, but in this you are a mute killing machine that is (apparently) a rookie with laserbeam accuracy and can dome a guy with a measly handgun from hundreds of metres away."	Neutral	0.4066038	0.1589093	0.4344869
475	76561198084925439	Plot	"I really enjoyed this game, I really did, I liked the way things went with the story until the end."	Positive	0.9650263	0.0001033499	0.03487028
476	76561198049316068	Plot	"STORY ENDING SPOILERS AHEAD"	Neutral	0.03360878	0.01381044	0.9525807
477	76561198180050442	Plot	"but it has a few nice twists i didnt expect and it was very nice."	Positive	0.9837504	0.002146114	0.01410345
478	76561198168946096	Plot	"Also, I really have enjoyed the story on this game."	Positive	0.9929242	0.00163499	0.005440798
479	76561198136567562	Plot	"Far cry 3's and 4's story was still better though."	Positive	0.70741	0.0728431	0.2197469
480	76561198065827882	Plot	"Then I saw some game play of it and little of the story and I liked it."	Positive	0.9867604	0.0009209212	0.01231876
481	76561198081550534	Plot	"Story: I feel like this game really makes you feel like you are helping real people overcome a real big problem."	Positive	0.9793342	0.005209028	0.01545676
482	76561197970800217	Plot	"- the story is unbelievable."	Neutral	0.4138006	0.1692291	0.4169703
483	76561198042342817	Plot	"10 story (so far)"	Positive	0.7442532	0.01027221	0.2454746
484	76561198383985322	Plot	"This game had one of the best stories lines I've seen in awhile and the ending ."	Positive	0.997439	0.0004856419	0.002075415
485	76561198008820581	Plot	"This game is worth it just in the story."	Positive	0.996179	0.0004432246	0.003377765
486	76561198325307901	Plot	"as far as story goes,  it started great with the deputy going to arrest John and everything goes to hell, it gave me a rush playing it."	Positive	0.9030968	0.04421065	0.05269255
487	76561198028826958	Plot	"I didn't love the ending(s), but still a great game regardless."	Neutral	0.1681077	0.008401931	0.8234904
488	76561198065570657	Plot	"The story is GOLD!"	Positive	0.9643655	0.001810568	0.03382391
489	76561198135060357	Plot	"This game is awesome for the gameplay but not the story."	Neutral	0.1734071	0.006855641	0.8197373
490	76561197977220332	Plot	"At least it will bring out some funny stories to tell from time to time."	Positive	0.7557284	0.06785895	0.1764128
491	76561198065153589	Plot	"", it really made me think, and like the story"	Positive	0.9264892	0.005576925	0.06793381
492	76561197964903342	Plot	"[spoiler]The story has many ups and downs."	Neutral	0.3000745	0.08319884	0.6167266
493	76561197980083098	Plot	"^^ Yet it's cool to have Michael Biehn voiced the main char."	Positive	0.9030265	0.003340485	0.093633
494	76561197967782814	Plot	"This is a journey over destination sort of story, and it's best enjoyed while you play it rather than ruminate upon the ending."	Positive	0.7274177	0.03234212	0.2402402
495	76561198058123431	Plot	"The story is just good enough to keep you pushing through it, but I think the sooner you complete it the more fun you will have with the rest of the game."	Positive	0.9383208	0.000702481	0.06097671
496	76561197992267836	Plot	"The dialogue was excellently done, I never had a thought that any of it seemed tacky or out of place."	Positive	0.9695038	0.01226944	0.01822685
497	76561198052049766	Plot	"After the main storyline (which was actually pretty good), i don't have that much desire to play it anymore because it just feels like the same as Farcry 3 or 4."	Positive	0.479504	0.2004716	0.3200244
498	76561198070002083	Plot	"It's been a long time since I've actually ENJOYED playing a game and running missions and playing through the story."	Positive	0.890543	0.04273787	0.06671907
499	76561198084651025	Plot	"The last time I experienced such a dramatic emotional response to a game was TLOZ:OOT."	Neutral	0.2351668	0.3543404	0.4104928
500	76561198142632286	Plot	"None of the missions or the areas you explore save for your own story."	Negative	0.2962855	0.3797907	0.3239238
501	76561197996630468	Plot	"All I am going to say is that I found my particular ending to be brilliant."	Positive	0.9521081	0.00496512	0.04292679
502	76561198383516813	Plot	"great flow of missions and the plot is pretty intresting."	Positive	0.9915032	0.0001821001	0.00831463
503	76561198069786111	Plot	"All 4 villains are iconic enough to even have their own standalone game, and the fact that they're combined together in this story really makes it more epic than usual Far Cry games."	Positive	0.9762102	0.001807325	0.02198258
504	76561198094136628	Plot	"This game loved the story and the envoirnment was much different compared to past Far Crys."	Positive	0.9800875	0.004768291	0.01514421
505	76561197966533617	Plot	"The characters you meet are well developed and acted."	Positive	0.9893827	0.002274788	0.008342532
506	76561198067386684	Plot	"Each quest felt new and exciting with character to back them up and really develop a story."	Positive	0.9852386	0.0003377128	0.01442372
507	76561198045697685	Plot	"Definitely better than Far Cry 4, which was literally Far Cry 3 with a less engaging narrative."	Positive	0.4854433	0.3321473	0.1824094
508	76561198129874917	Plot	"I literally has to say the story has really shown progress."	Positive	0.7839581	0.05221547	0.1638265
509	76561198043771864	Plot	"The NPCs have very well made dialogue, your companions will comment on everything and everyone and will talk with others and about others, very well done on that ubisoft, (but this is why the no voice acting bugs me, they put that much time writing dialogue for companions but couldn't bother on the PC)"	Positive	0.8554711	0.01093039	0.1335985
510	76561198200857246	Plot	"Which brings me to the villains."	Positive	0.7762611	0.01317971	0.2105592
511	76561198082610824	Plot	"The villians and characters are interesting and I'm interested to see what happens with Joseph."	Positive	0.9921452	0.0001482839	0.007706493
512	76561198326747484	Plot	"Maybe wait for a bit of a price drop because of the story."	Neutral	0.1954952	0.2019936	0.6025113
513	76561198092162372	Plot	"The story flows together with any way you decide to start."	Positive	0.8923668	0.01219904	0.09543414
514	76561198001912707	Plot	"I was absolutely engaged."	Positive	0.5938956	0.05519852	0.3509058
515	76561198075412308	Plot	"Forget story, immersion, realism, etc ."	Neutral	0.1529678	0.01898918	0.828043
516	76561198139859067	Plot	"but in the end it is still a fun game to fuck around and a great story line."	Positive	0.9914255	0.0003945783	0.008179818
517	76561197992267836	Plot	"They all had their quirks and where well written."	Positive	0.6606563	0.180332	0.1590117
518	76561198219647293	Plot	"The story is amazing,probably a solid 9/10.I think that the story ranks this high because of how different it is.its so much more out there,but its still in the realm of possability"	Positive	0.991133	0.0001915766	0.008675443
519	76561197974361998	Plot	"Whats great about the story is the ability to tackle any of the 3 main parts on whatever order you choose."	Positive	0.972516	0.003539311	0.0239447
520	76561198141371292	Plot	"Mainly because of the plot and characters depth."	Positive	0.4761257	0.05923973	0.4646345
521	76561198304880726	Plot	"Which ultimately brings me to the final point, this game is what you make of it."	Positive	0.7586164	0.0217514	0.2196321
522	76561198072756353	Plot	"So many stories end with a positive or negative ending."	Positive	0.6403425	0.172935	0.1867225
523	76561198122369560	Plot	"The one major gripe I have with this game is the story, it could've been so much better, the characters are amazingly well acted, particulary Jacob and Joseph and the eulogies at the end of each "boss fight" are intense and absorbing."	Positive	0.8007623	0.03787182	0.1613659
524	76561198102441076	Plot	"Much like Far Cry 4, the "best" ending is--to me--the secret ending."	Positive	0.4886553	0.05445285	0.456892
525	76561197993282580	Plot	"Main characters and even side NPCs look great."	Positive	0.9898939	0.003575186	0.006530927
526	76561198411801730	Plot	"The story could be better but it's still pretty decent."	Neutral	0.4648631	0.01354552	0.5215914
527	76561198067018530	Plot	"Just wish they had a good goddamn ending, that's all."	Negative	0.1104729	0.674571	0.2149561
528	76561198072007000	Plot	"For me this game is a 8.5/10 and i would redcomend picking this game up if your looking for a very good story alone."	Positive	0.5270674	0.08640558	0.3865271
529	76561198297792016	Plot	"some people wont like the story, but i love it."	Positive	0.5290807	0.006919551	0.4639998
530	76561198043572660	Plot	"The wingsuit is guilty of this as well."	Negative	0.1565571	0.6008988	0.2425441
531	76561197960579974	Plot	"The ending was interesting."	Positive	0.8631597	0.01428754	0.1225529
532	76561198219647293	Plot	"You may not like it at first,but you will love it the deeper you get tangled into the story."	Positive	0.719574	0.05975005	0.2206759
533	76561198033889380	Plot	"Well to keep it short the whole game but the ending is goty and fucking amazing."	Positive	0.6248382	0.008060399	0.3671014
534	76561197975231176	Plot	"Story is meh, but it sure is fun."	Neutral	0.2730419	0.02062505	0.7063331
535	76561198179834007	Plot	"Yep, this is the best UBISOFT game I ever played except R6S, but the Ending ."	Neutral	0.4506413	0.04354777	0.505811
536	76561198068172225	Plot	"- Story feels like as FarCry as you can get."	Positive	0.571739	0.04676056	0.3815005
537	76561198085479163	Plot	"the story was a little short but i can tell you its an amazing game with a great story line and the ending is a mind blowing one."	Positive	0.9286204	0.0007275785	0.070652
538	76561198064532705	Plot	"Anyways, great story and all that shit, 7/10."	Positive	0.754134	0.0508757	0.1949903
539	76561198090823732	Plot	"each one has a story like that and talking to peds can reveal the locations."	Positive	0.6605277	0.04141927	0.298053
540	76561198075356212	Plot	"-The main story is actually quite enjoyable, but over the course of the game i have been kidnapped about 10 times, and 4 of those were EXACTLY the same."	Neutral	0.2097997	0.01471508	0.7754852
541	76561198087891488	Plot	"If you look for some deep story, realism or social messages this game is not for you, but if you enjoy fun gameplay in a beautiful open world FC5 is a great choice."	Positive	0.7903621	0.004673938	0.204964
542	76561198243431148	Plot	"Pros: The story was compelling, nothing to write home about but it had an interesting antagonist as well as allies with some depth to them."	Positive	0.943358	0.0001544567	0.05648765
543	76561198132325572	Plot	"Story the story I’ve found so far to be enjoyable it’s dark and seriously the enemies are mental who ever wrote this story may need mental help they are crazy like the only comparable enemy I’ve ever seen would be joker from batman on the sanity gauge it’s dark and you really feel you need to make a difference in the world I’ve tried to save a woman 3 times from one of the main enemies each time it’s left me with a sour taste I’ve killed many many people but get to him and he has another messed "	Positive	0.5722221	0.07071578	0.3570622
544	76561198121405084	Plot	"-The intro was great."	Positive	0.9479089	0.001746253	0.05034472
545	76561198093833489	Plot	"This game was ok, story was great."	Positive	0.9466584	0.0004408619	0.05290063
546	76561198074202038	Plot	"All around the game seems to run fairly well and, from my little time currently in the game, it has a really good story that feels like a call back to Far Cry 3 while keeping what good came from 4."	Positive	0.996271	0.0005998381	0.003129177
547	76561198053752526	Plot	"* Somehow interesting story"	Neutral	0.2109827	0.08677672	0.7022406
548	76561198004076605	Plot	"- The ending will divide the playerbase"	Neutral	0.01276436	0.00298098	0.9842546
549	76561197988060345	Plot	"story is full of clichees as always and i like that!"	Positive	0.9766624	0.001495019	0.02184258
550	76561197975701229	Plot	"great game despite the bad ending"	Neutral	0.1797055	0.01119993	0.8090947
551	76561198102078434	Plot	"The setting, the play style, the story ."	Neutral	0.3008279	0.0187547	0.6804174
552	76561198242755642	Plot	"The story makes sense!"	Positive	0.7990276	0.03246529	0.1685071
553	76561197964050823	Plot	"Fantastic open world, fairly engaging story but certainly nothing special."	Neutral	0.2790257	0.02243181	0.6985424
554	76561198151448220	Plot	"+Good story characters (Not Faith she's to "weird")"	Positive	0.9599659	0.002329062	0.0377052
555	76561198111754489	Plot	"The other ending was 100% unexpected and was really well thought out."	Positive	0.9366621	0.0151726	0.04816533
556	76561197976151361	Plot	"Just like The Fast and the Furious, don't expect a stand-out story or characters."	Positive	0.8294968	0.05581605	0.1146872
557	76561197992929813	Plot	"And the story is well made too."	Positive	0.9962346	0.0002610404	0.003504375
558	76561198122063080	Plot	"- Ending was unexpected, liked the surprise, was somewhat let down at the same time."	Neutral	0.2493321	0.1281868	0.6224812
559	76561198229777364	Plot	"Game mechanics are good, got about 40 of gameplay by the time I beat the main story."	Positive	0.9926062	0.0002338762	0.007159882
560	76561198027775206	Plot	"They did it with origins, and I think they did it well here too."	Positive	0.9955374	0.0006812664	0.00378142
561	76561198106326877	Plot	" in terms of emotion."	Neutral	0.2218536	0.04509751	0.7330489
562	76561198051644510	Plot	"Game is great up until the ending."	Neutral	0.2733893	0.01261741	0.7139933
563	76561198002951226	Plot	"There's so many side missions and fun areas to explore before you get to the main story."	Positive	0.7365716	0.04213602	0.2212924
564	76561198068540993	Plot	"When comes to the story and characters it's not Far Cry's best but it's still good."	Positive	0.6779982	0.002232946	0.3197688
565	76561198081641793	Plot	"If you want a game that has a huge fucking plot twist at the end then buy this game."	Negative	0.2285346	0.7003492	0.07111613
566	76561198150948115	Plot	"-The plot seems pretty interesting, the villans are psychotic but likable and each of them has a backstory."	Positive	0.8208319	0.01476449	0.1644035
567	76561198058955787	Plot	"And I really like the main antagonists."	Positive	0.9771119	0.00071116	0.02217701
568	76561198137457659	Plot	"But backstory is really all the story has going for it."	Positive	0.9632022	0.006910427	0.02988744
569	76561198057802366	Plot	"I would honestly recommend this game I'm enjoying it so far and can't wait to see where the story goes hopefully it contains some of the craziness from Far Cry 3 and with hopefully some good content to follow from the season pass and the community created solo/coop and PVP maps it will be nice to see how this game progresses over time."	Positive	0.9972032	0.0001148571	0.002682027
570	76561198087996378	Plot	"The use of psychological mind tricks on the player and characters around him/her has been an interesting and new way in driving the story forward."	Positive	0.9162862	0.001208181	0.08250555
571	76561198329374540	Plot	"From the story line to the characters there is so much detail and back story that just draws you in."	Positive	0.9364949	0.02697247	0.03653253
572	76561198130808110	Plot	"Overall, the story is alright and is definitely fun, even if its not the best."	Positive	0.8941877	0.002577622	0.1032346
573	76561198103512188	Plot	"The villain, even though you don't see him as often as previous ones, is still a good villain."	Neutral	0.3595128	0.02239923	0.6180879
574	76561198236250766	Plot	"Finally, the game was great and worth what i paid for it, although the story was very shallow the gameplay and shooting made up for it, not to mention cheeseburger and the fishing mechanics."	Neutral	0.1675758	0.04661229	0.785812
575	76561198046807307	Plot	"The story as amazing as it really was, did not do a very good job of reminding you that there is a world outside of Hope County that reflects and affects your environment."	Positive	0.7818241	0.01920932	0.1989666
576	76561198090581337	Plot	"Game is extremely atmospheric, well optimised, there's tonnes of things to do and is in general very fun and the story (thus far) is pretty cool too."	Positive	0.9995496	4.980936E-06	0.0004454437
577	76561198022266797	Plot	"The story is quite blah"	Negative	0.00472227	0.9078131	0.08746462
578	76561198119429150	Plot	"that made me appreciate the ending and its nice to see for once a completely alternate bitter/sweet ending."	Positive	0.942159	0.008410928	0.04942996
579	76561198085509796	Plot	"It's been hard for me to fully enjoy a far cry game since number 2, 3 was cool in terms of story, 4 was meh, but both previous far cry's left out Player made pvp which was half of far cry's luster to me and many of my friends who've been playing this game since it was made originally by crytec."	Positive	0.5338699	0.231866	0.2342641
580	76561198249274202	Plot	"-Story that keeps you interested"	Positive	0.8405373	0.01345677	0.146006
581	76561198156333771	Plot	"-Story seems more or less cliche (at the moment), but it's well put together."	Positive	0.6638105	0.009116868	0.3270727
582	76561197964652069	Plot	"Apart from the story this is a good game."	Positive	0.9433149	0.01529247	0.04139264
583	76561197986021192	Plot	"The story is not the strongest I've ever seen, but the characters are all memorable and compelling."	Positive	0.667098	0.01996434	0.3129376
584	76561198057529326	Plot	"It's absolutly brilliant and only ever happens if your pissing around so it does not break the story."	Positive	0.9904835	0.001034272	0.00848225
585	76561198178078531	Plot	"The story alone is worth the 60."	Positive	0.7543594	0.0219638	0.2236769
586	76561198060598103	Plot	"Main villain is interesting and different, not a rehash of previous characters"	Neutral	0.2648743	0.1159966	0.6191291
587	76561198138363777	Plot	"Where this game shines tho is the story."	Positive	0.6853266	0.07428803	0.2403854
588	76561198086858376	Plot	"The story isn't anything to write home about and the gameplay might get repetitive, but I would say that it is still fun."	Neutral	0.1673812	0.03512874	0.79749
589	76561198038587998	Plot	"Story is rarely the strong point in these kinds of games."	Positive	0.4812461	0.1510301	0.3677238
590	76561198019604636	Plot	"Great game, dissappointing ending."	Positive	0.5588745	0.02530031	0.4158252
591	76561198200857246	Plot	"The only character in Far Cry 3 I really liked was Vaas."	Positive	0.5767196	0.2421992	0.1810812
592	76561197972884851	Plot	"And the story is just fantastic, I played the game every day for a week, totally sucked into the world of far cry and I loved every minute of it."	Positive	0.9922512	9.496466E-05	0.007653739
593	76561198211413112	Plot	"So much stuff to do to reach the end and that's what i liked because it meant after you deafeated the main protagonist you feel really triumphal about the work you did to lead up to that moment."	Positive	0.9464031	0.01437424	0.03922255
594	76561198451419012	Plot	"The story line was absolutely top notch and didn't get repetitive at all."	Positive	0.9876967	0.004737531	0.007565812
595	76561198299335909	Plot	"this game is really good bu the ending of the game couldve been more realistic or made it so that we know what actually happens to you in  the good ending or the bad ending so we could at least see if the national guard wipes them out of hope county or if joseph forces the player to do everything hew wants him to  do asappaently the radios were talking about war with russia and the usa but  i only found that out in the community"	Positive	0.9195108	0.005247936	0.07524128
596	76561198084651025	Plot	"This game is truly majestic, the story is riviting and the charachters, well experience it for yourself, but I cannot stop playing."	Positive	0.9747962	0.0003412297	0.02486252
597	76561198033639358	Plot	"But the Game it self is realy nice from the story and so."	Positive	0.9940513	0.0006262868	0.005322331
598	76561198088358582	Plot	"I actually thought the ending was kinda cool."	Positive	0.8749728	0.01393273	0.1110945
599	76561198071043655	Plot	"It's a standard AAA game, enjoyable story, but nothing special."	Neutral	0.1145191	0.06711071	0.8183703
600	76561198078061737	Plot	"It will all pass, it will all be history."	Positive	0.6696287	0.07027302	0.2600983
601	76561198174731021	Plot	"i just wish the story was longer but i love it"	Neutral	0.42546	0.01994938	0.5545906
602	76561198108555678	Plot	"More impactful story?"	Positive	0.6621386	0.04101062	0.2968507
603	76561198082587657	Plot	"So far enjoying the hell out of it, liking that they’ve changed a few things from the previous iterations and the story is pretty strong."	Positive	0.9984632	6.274364E-05	0.001474154
604	76561197960782621	Plot	"This game was alot of fun for me, the story was a bit over the top in terms of how it flowed but the game play was on point as usual from Far Cry Games."	Positive	0.5797789	0.03384926	0.3863719
605	76561198046071376	Plot	"Story needs more development they do a great job in making you hate the antagonists (i.e."	Negative	0.1673635	0.4272999	0.4053366
606	76561198001997868	Plot	"If you're looking for a deep, well structured, well told story it might not be quite as satisfying."	Negative	0.08575354	0.6502557	0.2639908
607	76561198110359547	Plot	"It’s not bad or good just an ending and it’s different and I like it."	Positive	0.942368	0.004474152	0.05315789
608	76561198085409448	Plot	"Focus on making a game that is fun to play and add a story it it."	Positive	0.9786282	0.0007065848	0.02066512
609	76561198066242597	Plot	"All of them have their uses, most of them look very detailed, and you can actually feel for some of these characters who have stories to them (Ex."	Positive	0.9781957	0.005455037	0.0163494
610	76561198093257591	Plot	"The games story is actually ok btw."	Neutral	0.4197494	0.02181302	0.5584375
611	76561197995362926	Plot	"I felt more accomplished after a poop than I did finishing up this story line."	Positive	0.582679	0.2698375	0.1474834
612	76561198108555678	Plot	"it's a bit repetitive, the story couldve had more depth and cohesion, but it's an amazing game nonetheless."	Neutral	0.008492763	0.03686729	0.9546399
613	76561198085509796	Plot	"Well This one has an amazing story (with the exception of having worse ending choices than any game before it.)"	Positive	0.8510755	0.009759666	0.1391648
614	76561198002329179	Plot	"A bad plot and good gameplay gives you a good game."	Positive	0.5036091	0.2303566	0.2660344
615	76561198103152004	Plot	"The story is decent, it's interesting and there's a lot of trippy shit in there."	Positive	0.7079617	0.01621206	0.2758262
616	76561198066406895	Plot	"The idea for the story is great and setting is great but the actual story is ok but thats it."	Neutral	0.1487045	0.00346355	0.847832
617	76561198169462033	Plot	"While one ending is better than the other, they are both good endings to a great game."	Positive	0.6305518	0.001780682	0.3676676
618	76561197990913468	Plot	"You can gain up to two followers at a time (out of a pool of nine story characters and three generic followers) which you can switch up as needed (with a short cooldown)."	Neutral	0.3970653	0.01675466	0.5861801
619	76561197973292325	Plot	"A well fleshed out Story and connections to the NPC's that further promotes the story."	Positive	0.9852653	0.004063731	0.01067098
620	76561198263324090	Plot	"I enjoyed this game from the moment I launched it, I love everything about the game even the "trash" story I thought it was good and understood it, but hey that's just me."	Positive	0.9422678	0.0004901758	0.05724197
621	76561198043668942	Plot	"the ending well the first one i got was the only ending in awhile that actually surprised me but all of them i can say there is not acutal "Good" ending without spoiling it."	Positive	0.5983842	0.1561606	0.2454552
622	76561198200857246	Plot	"I greatly enjoy almost everything about this game, so the ending doesn't really phase me."	Negative	0.2487629	0.4240648	0.3271723
623	76561198017504328	Plot	"I liked the story as I progressed, took down a bunch of the wierd cult members and so called "angels" along the way."	Positive	0.9665014	0.001171902	0.03232665
624	76561197961917141	Plot	"And that's the so-called "good" end!"	Neutral	0.3035643	0.02759082	0.6688449
625	76561198046051002	Plot	"Good ending: Everyone, including every NPC and every animal in the game, dies except you and the villain"	Neutral	0.2073021	0.06520173	0.7274961
626	76561198116380413	Plot	"``One thing it doesnt have, is a good ending."	Positive	0.6875868	0.08188173	0.2305315
627	76561198134994152	Plot	"The game, was great honestly, the ending (s) ."	Positive	0.9134733	0.007050455	0.07947626
628	76561198022866997	Plot	"Haven't played enough to determine the quality of the story yet, but it seems dramatic enough and is a nice departure from being on an island(s) - but missing those beautiful beaches and sunsets ."	Neutral	0.3352095	0.04881452	0.6159759
629	76561198000019953	Plot	"But even tho I didnt like the ending I still enjoyed this game."	Positive	0.7025661	0.04530022	0.2521337
630	76561197970435040	Plot	"I won't spoil this, but I'll just say the dialog is great."	Positive	0.9426482	0.002512542	0.05483921
631	76561198123727819	Plot	"It's a wonderful sandbox for chaos and insanity, but doesn't offer much for those who require story and emotional investment to come first."	Positive	0.6333872	0.0155006	0.3511122
632	76561198213200579	Plot	"For people looking for a good story, this isn't the game, but the story none-the-less is pretty cool and adds really well to the gameplay."	Positive	0.7890077	0.02556117	0.1854313
633	76561198059449198	Plot	"But even after that there's also some of the most hilarious and interesting side missions to do to blot out the 'Meh' story."	Positive	0.702738	0.1051131	0.1921489
634	76561198004622181	Plot	"All the characters are very well acted(Joesph I would argue was equal to or better than Vaas in his delivery of the character) , the dialogue was good and the idea of the story was good."	Positive	0.9870422	0.001851678	0.01110616
635	76561198326747484	Plot	"Really bad ending 4/10 but i still had loads of fun in the world."	Neutral	0.181735	0.02759561	0.7906694
636	76561198065898257	Plot	"Kind of liked the ending."	Positive	0.8458512	0.04157801	0.1125708
637	76561197970964795	Plot	"The story is definitely wild and unrealistic, but that applies to every FC game, as well as most games in general."	Neutral	0.2507596	0.1135777	0.6356627
638	76561198032038789	Plot	"The few scenes you get with these characters are memorable, each of them having their own quirks that make them unique some merciful, some not so much."	Positive	0.7515388	0.05838356	0.1900776
639	76561198057279595	Plot	"The story was not necessarily something memorable, for me kind of like "Oh, that was cool, well on to something else."	Neutral	0.1041641	0.4433213	0.4525146
640	76561198070607240	Plot	"Jacob was the most intriguing and would have made just as good as a main villian as Joseph."	Positive	0.9549167	0.0008591308	0.04422412
641	76561198149576306	Plot	"Loved the story some did not like the ending."	Neutral	0.2748243	0.05266668	0.672509
642	76561198044285645	Plot	"The secret ending that can be unlocked at the beginning of the game is arguably the best ending, although it being at the start of the game makes it pointless."	Neutral	0.0258865	0.3664676	0.6076459
643	76561198184103927	Plot	"Despite this, it was mostly smooth and I could understand ALMOST all of the characters in the plot line."	Positive	0.9377949	0.02117947	0.04102564
644	76561197986383155	Plot	"Still, if you disregard that apparent plothole, the game’s story and setting works pretty well, and the environment and atmosphere gives off a very apocalyptic feel."	Positive	0.690394	0.04062916	0.2689769
645	76561198083862009	Plot	"As we wind up story time tonight I would be remis if I did not mention some of the other amazing features this game has to offer aside from a quite thorough crash course on how to raise a towns moral through the joys of animal testicals."	Positive	0.7644849	0.06205829	0.1734568
646	76561197992267836	Plot	"The game is enjoyable as long as you aren’t intending to play it purely for the overarching narrative."	Positive	0.8919678	0.02604504	0.08198722
647	76561198044291784	Plot	"-the side characters and side quests were prettty decent"	Positive	0.9539817	0.003390574	0.04262782
648	76561198129551279	Plot	"However, if you are looking for a game with a charasmatic villain and great story, this might not be the game for you."	Neutral	0.1500333	0.411339	0.4386277
649	76561197994423201	Plot	"Story has some great moments with the villains, too bad there is so little of it."	Neutral	0.4622334	0.02154609	0.5162206
650	76561198073841848	Plot	"The Story is pretty gripping, it's done it in an odd, more fluid style where you can tackle the story in a few different ways."	Positive	0.8380457	0.04453591	0.1174185
651	76561198049764357	Plot	"I do recommend the game tho, the ending did put it off for me, but up until the ending, the game is really fun, with fun glitches every now and a then."	Positive	0.5017265	0.0110046	0.4872689
652	76561198393102825	Plot	"I see this game as a fun sandbox to mess around in with friends regardless if the story is great or not."	Positive	0.7752528	0.04030289	0.1844443
653	76561197974305269	Plot	"however the story is wonderful and you really get attached to the character in the game and as such the ending is pretty brutal."	Positive	0.8265103	0.03158024	0.1419094
654	76561198145310446	Plot	"And the story is really ."	Positive	0.8138909	0.01988393	0.1662251
655	76561198170478755	Plot	"> but fary cry 5 ending was good (bitter sweet)"	Positive	0.9158246	0.00975725	0.07441816
656	76561198074706446	Plot	"I haven't even beat the story yet."	Positive	0.8606618	0.02461548	0.1147227
657	76561198131948970	Plot	"don't just think that this game is good because other people say it is good, people work in different way, some people like Story Games and some people don't."	Positive	0.4658626	0.1083713	0.4257661
658	76561198045757393	Plot	"The story is not strong but there's just so much going on in different parts of the map that it feels fulfilling and I must say it has one of the best intros I've seen so far."	Positive	0.9916786	0.0005627614	0.007758698
659	76561198303151311	Plot	"The story is pretty good, just the way they want to force it on you isn't in my opinion, but I know someone out there likes that."	Positive	0.9091628	0.002472358	0.08836475
660	76561198061745255	Plot	"the story feels like a macrocosm for the developers and publishers."	Neutral	0.3838156	0.1292933	0.4868911
661	76561198016756737	Plot	"The story here is absoluetly amazing, Why?"	Positive	0.622043	0.01052079	0.3674363
662	76561198056770745	Plot	"-still lots for me to discover and play with ex."	Positive	0.8122289	0.0142417	0.1735294
663	76561197975146155	Plot	"Loved the ending - also the cult is very diverse, progressive."	Positive	0.9919115	0.0001630912	0.007925471
664	76561198044046345	Plot	"In reality the plot of FC5 is not its main attraction, FC5 does what Far Cry does best, and it does it better than any other Far Cry, but the problems with its story are fairly significant and enough to bring down what would otherwise be a near perfect score."	Neutral	0.2927726	0.02514818	0.6820793
665	76561198139973921	Plot	"I lost interest in Primal almost immediately, and FC4 was memorable."	Positive	0.8443429	0.05740294	0.09825424
666	76561198091797633	Plot	"I actually felt a torrent of emotions as I was playing through the story."	Negative	0.08598871	0.7554421	0.1585692
667	76561198035413721	Plot	"+ I like how you can go any way you want to start the story!"	Positive	0.99291	0.0003199951	0.006770116
668	76561198015866783	Plot	"There's a lot of to do, but not all of it is compelling."	Neutral	0.2105963	0.2814407	0.5079629
669	76561198081152364	Plot	"The most this game has to do with politics are a few jokes in the backgrounds, and at the roots, it's an extremely patriotic game that both sides of the American isle can come together with."	Positive	0.9729856	0.00155129	0.02546316
670	76561198116201841	Plot	"-The story was great with a sort of feeling that it's you against the world trying to save other locals to fight against the "Peggies"."	Positive	0.9290687	0.004860533	0.06607075
671	76561198132146949	Plot	"Good Game, Absurd Story."	Neutral	0.4227134	0.04655075	0.5307359
672	76561198030370831	Plot	"Once I got about halfway through the story, things started to come together that made the game much more enjoyable, and the ending of the game completely redeems any faults I found with it in my first dozen hours."	Positive	0.983575	0.003549748	0.01287521
