Uid	User_Id	Feature	Comment	Sentiment	Pos	Neg	Nut
158	amzn1.account.AHPFJVSVIR3NDUWK5CDK6Z7RU6SQ	Capacity	"However, we did have one in our bathroom last week."	Neutral	0.3094561	0.04016381	0.65038
159	amzn1.account.AHQS2M6ZYIG6QFUZC2QMKROB2YAQ	Capacity	"But after  just 2 days after plugging these in all around the house I would find them on the walls just sitting there and was able to kill at least 15 of them."	Positive	0.5295378	0.4203211	0.05014118
160	amzn1.account.AEWMOHYURAMJ64MMLEEJWRNZPIUA	Capacity	"Moved into a house in a rural area."	Neutral	0.03035149	0.00319145	0.9664571
161	amzn1.account.AFQOKMPDUKZEB7JHWWF7KUXTDZWA	Capacity	"Other reviews suggested these would work but we have them in every room and we have rats wandering our house seemingly unaffected."	Neutral	0.2157406	0.1845889	0.5996705
162	amzn1.account.AFYP7CFG5HUWTCVFCIW4VAVCRX5A	Capacity	"We have two of these installed just in our bedroom, and in the last two weeks alone, I've caught spiders, a house centipede, and countless ants."	Neutral	0.4221564	0.03951475	0.5383289
163	amzn1.account.AGXXMG4U52HSIB7A25ZHS6DBOOOQ	Capacity	"Located them in multiplle rooms"	Neutral	0.05366539	0.02078065	0.925554
164	amzn1.account.AFXVA2T7UPB4ZSUBQXM7MCWMDCIQ	Capacity	"It still bit thru my kitchen floor mat in my kitchen every night."	Positive	0.7104031	0.09963766	0.1899592
165	amzn1.account.AGAGBDDUCAIGSAYKK2OBHSLMSD3Q	Capacity	"If any, the spider in my very small downstairs bathroom has made its home more comfortable around this item, bringing me to the conclusion that I wasted my money on an oversized blue night light."	Negative	0.09912661	0.6848918	0.2159816
166	amzn1.account.AFMX6A5ZNCAW5LX7PNW7TUXJYM6A	Capacity	"I'm still getting flies and mosquitoes in my apartment."	Positive	0.5328034	0.05138035	0.4158162
167	amzn1.account.AHOVFT2N7DHU7UOCSF6OQ2ETLGOA	Capacity	"I saw spiders in my room and I had two of the repellents in my room"	Neutral	0.08747555	0.3971262	0.5153983
168	amzn1.account.AEBMKX5DTQRNNAI7ESABKNWHZTIA	Capacity	"I put these around my house and each day when I got home from work, my kitchen had swarms of ants."	Neutral	0.3526495	0.01543954	0.631911
169	amzn1.account.AH6JIA3YPXQEJ7IL5EOLG5Z2SRWQ	Capacity	"I put 4 of these devices downstairs (2 in the living room, and 2 in the kitchen)."	Neutral	0.2874224	0.008369292	0.7042084
170	amzn1.account.AEHTJ5ELAIDNQ6MJSVVJPKTNN6EQ	Capacity	"I plugged in all 6 in different rooms throughout my house which should have covered the whole area and I waited ."	Positive	0.56587	0.04256302	0.391567
171	amzn1.account.AHYWIXPLWI7HG723WT4M6GHD2X5Q	Capacity	"I bought the 6 pack to insure I had excellent coverage of the rooms."	Positive	0.9160998	0.004502306	0.07939785
172	amzn1.account.AFWF5HMKJTBSY3B3DBXUYUFHZTWA	Capacity	"Have SIX of these in a studio apartment."	Neutral	0.1253561	0.00807981	0.8665641
173	amzn1.account.AGAGBDDUCAIGSAYKK2OBHSLMSD3Q	Capacity	"As soon as I received the box I plugged one of these in every outlet I found in my living room, kitchen, and even my small bathroom."	Positive	0.8745676	0.02422707	0.1012053
174	amzn1.account.AHRPGBUBCEHBXSXHLF6EOI7I2UEQ	Capacity	"5 of the 6 are in a 600 sq."	Neutral	0.01925639	0.003302567	0.9774411
175	amzn1.account.AE7ENJ2WBFKPUCH5XEXZBXDPSDBQ	Capacity	"So I ordered a second time, to install more on the other side of the house."	Neutral	0.3202028	0.02987855	0.6499187
176	amzn1.account.AFTPLTQUWK7DIRKHB6DHUN6NNRQA	Capacity	"My mother lives in a 100 year old house with foundation issues and open fields nearby."	Neutral	0.1080045	0.00749623	0.8844993
177	amzn1.account.AGXNAZABJ3LMI4GB4H4VX4V2V2ZA	Capacity	"I also have seen a few in the rooms that I didn't have it in."	Neutral	0.3652822	0.1703016	0.464416
178	amzn1.account.AFIMBMKE4ACFOG7JRXVGRJPCVJJA	Capacity	"I placed 4 in my apartment and it's only one bedroom."	Neutral	0.1735024	0.03168518	0.7948123
179	amzn1.account.AFEG44G2L6QUOTCWEJFXWKPC2LOQ	Capacity	"There was zero effect on all pest in our house."	Negative	0.1153221	0.8039635	0.08071441
180	amzn1.account.AHATVO7WH6IS4OEIC2G4H5VVO4GA	Capacity	"Right now is the December winter month, haven't have any regular house fly to test it out."	Neutral	0.2902812	0.04052559	0.6691933
181	amzn1.account.AEYJS2I4GKHHCCEGXQQTS3ZXGGHQ	Capacity	"I put 2 sets (6 in the kitchen, 6 in the bathroom) and they don't phase them at all."	Negative	0.2344396	0.5949687	0.1705917
182	amzn1.account.AELNTEAETJVCH6YFW5NYRF2WJC2A	Capacity	"I noticed no reduction in bugs in my house."	Positive	0.8897667	0.04616643	0.06406698
183	amzn1.account.AHVM2XYRPPEXB555EKWMGLS2MZYQ	Capacity	"Inside the house we placed three units as instructed in areas where the coverage would easily cover the room and would hit all door/window openings."	Neutral	0.0488652	0.04240192	0.9087329
184	amzn1.account.AH3ANHOT5HYLFFMMKLWY7TCG5ZQQ	Capacity	"I don't think it is working for my apartment cockroach."	Negative	0.09038816	0.5592995	0.3503123
185	amzn1.account.AHIMO47R4FLM5G35CTPPZYRIKH2A	Capacity	"We put one or two on every room and it see to do nothing to help the problem."	Neutral	0.3259475	0.3001086	0.3739439
186	amzn1.account.AGXHRK4JUOMTPTN5KRJI3BBHAOJA	Capacity	"Its been over 5 weeks since we last plugged these devices all over a small apartment unit, does not work at all."	Negative	0.00399845	0.9807689	0.01523272
187	amzn1.account.AGJ7BIXW5LEZPPY4NTK7SZ5WEYQA	Capacity	"I have my entire house covered with these and even after months, roaches, moth etc."	Positive	0.6593907	0.0551152	0.2854941
188	amzn1.account.AHRPGBUBCEHBXSXHLF6EOI7I2UEQ	Capacity	"A squirrel has created a nest within 8 feet of 2 that I had in that corner."	Neutral	0.07567836	0.1026479	0.8216738
189	amzn1.account.AGDQMFZUZQ77CQMFNMVM23ZTEQWA	Capacity	"I made this purchase in hopes of reducing or eliminating mosquitoes inside my house and it didn't work."	Negative	0.04520024	0.7967121	0.1580876
190	amzn1.account.AGAGBDDUCAIGSAYKK2OBHSLMSD3Q	Capacity	"In the meantime, “Buddy” the spider in my bathroom will have to find a new home and I will resolve to kill the occasional uninvited roach the good old fashion way."	Neutral	0.4029233	0.0299733	0.5671035
191	amzn1.account.AGCSGZOH6FJQBRN2ERXXVV3PRPZQ	Capacity	"We plugged in two of these within a few feet of the the ants infestation for two weeks and the ants are still there and totally unaffected."	Positive	0.9668738	0.01581436	0.0173118
192	amzn1.account.AE5ALDBVEGWC66H35Y5R2AYCCHAA	Capacity	"Once I bought gel bait and put some borax around the house the roaches were gone."	Positive	0.4238144	0.1750822	0.4011034
193	amzn1.account.AHVM2XYRPPEXB555EKWMGLS2MZYQ	Capacity	"I had high hopes for this as our house we know has small gaps where flies and spiders get in, especially during the summer months, and we also have mice in our barn due to our farm."	Neutral	0.4109755	0.1550349	0.4339896
194	amzn1.account.AFV2NQ3ELAQRGXC6QYEUJ2RIPSRA	Capacity	"In fact, I literally saw a spider hanging out in a corner 20 INCHES AWAY FROM THE DEVICE."	Neutral	0.1826789	0.08514114	0.7321799
195	amzn1.account.AH3YKXXT6ZGM6CFXOHIZSQ2CAXFQ	Price	"I have bought these at stores like Atwood's and orscheln's and they cost about $30 each, so when I found 6 for $40 I was pretty excited."	Positive	0.884914	0.03112147	0.08396454
196	amzn1.account.AHDYRU3ZRZZR54MKYEWJGNLBSJSA	Price	"I would say it’s worth the investment!"	Positive	0.8972751	0.003961036	0.09876376
197	amzn1.account.AES4GACZ6KMKQFW3TFFW5RMPNIQA	Price	"Save you money."	Negative	0.1513095	0.6960592	0.1526314
198	amzn1.account.AHD267TIN4U6HHCLMPQMYGN6NPJA	Price	"No 60 money back guarantee so I'll let you know if thats really true when I try."	Neutral	0.08929811	0.05768144	0.8530205
199	amzn1.account.AHYWIXPLWI7HG723WT4M6GHD2X5Q	Price	"Give it time, they say, if it fails we will refund your money ."	Negative	0.03407749	0.8201413	0.1457813
200	amzn1.account.AG5K7SYIENQ4K4DYBVKURWIOTHHA	Price	"dont waste your time or money."	Negative	0.006839744	0.9678642	0.02529606
201	amzn1.account.AHVIX3DIH3UNK6XFXOLECLPYJSDA	Price	"We feel as if it was a waste of money."	Negative	0.02513864	0.912468	0.06239346
202	amzn1.account.AE64BYJIMDO7YWVK2FMVM3IW6P3A	Price	"I want my money back 😡😡"	Negative	0.009985534	0.8666205	0.1233939
203	amzn1.account.AE5ALDBVEGWC66H35Y5R2AYCCHAA	Price	"DO NOT waste your money in something that perhaps worked in their lab but it really doesnt work."	Negative	0.0005057417	0.9784544	0.02103997
204	amzn1.account.AG3Z7G24BXLIXGFA2SVBO6QJZE5A	Price	"SAVE YOUR MONEY, THIS PRODUCT DOES NOT WORK."	Negative	9.612321E-05	0.9959741	0.003929695
205	amzn1.account.AFWI5MZPMJXDPUDZ3NJZNOCU7WIA	Price	"I’ve spent and wasted money in the past."	Negative	0.06098372	0.7537149	0.1853014
206	amzn1.account.AFGFJFHC3KIQWHVKYNUO7LQNMT4Q	Price	"Don't waste the money."	Negative	0.007672243	0.9611364	0.03119135
207	amzn1.account.AFWI5MZPMJXDPUDZ3NJZNOCU7WIA	Price	"I’ve wasted money."	Negative	0.02556457	0.885737	0.0886984
208	amzn1.account.AG7FZ42WP5D3EKRR2STMD33U6Z2Q	Price	"total waste of money!"	Negative	0.002809662	0.9916163	0.005574099
209	amzn1.account.AE5TYNKW537T43Z6I4Y4PKQCIRPA	Price	"I read all the verified reviews so I purchased these and waste of money."	Negative	0.07061323	0.6076944	0.3216924
210	amzn1.account.AEMPSZWCQ2DU4GA63NXCLTO6OBYA	Price	"don't waste your money"	Negative	0.003128101	0.9731315	0.02374024
211	amzn1.account.AG3PVWALFVFJNNIMGNXH4W5ZY2FA	Price	"Don’t waste your money!!"	Negative	0.01795449	0.8637577	0.1182878
212	amzn1.account.AE3XIJDRJBD24ZNGXUP2TJERTFDA	Price	"Don't waste your money."	Negative	0.004986598	0.9682642	0.02674921
213	amzn1.account.AFC33KDCM5ZKHEL5CFSU2A3DEUGA	Price	"Dont buy complete waste of money."	Negative	0.0008666297	0.9946222	0.004511142
214	amzn1.account.AF4RDKP72O6AQ4655K52V56RVLCA	Price	"Save your money this is crap."	Negative	9.741526E-05	0.9968119	0.003090663
215	amzn1.account.AEJ6OVD3MIMMN2DNCITIVW6MIXQQ	Price	"These are horrible, do not waste your money on these."	Negative	0.000259078	0.995735	0.004005839
216	amzn1.account.AECL34GAUZRKJKIZXVIJ6MLGHXUQ	Price	"Do not waste your money"	Negative	0.005007648	0.9705613	0.02443106
217	amzn1.account.AHXDWWAIRS4GVOXCM3E66PTVMOIQ	Price	"These things are horrible waste of money."	Negative	0.0001438368	0.9978361	0.002020137
218	amzn1.account.AGMMM6BOBLDVVPAE2WXUTQWAOM5A	Price	"A total waste of money."	Negative	0.001622644	0.9935534	0.004823894
219	amzn1.account.AHGV6GBGBU4V3J4CCMADYLATU3KQ	Price	"A waste of money."	Negative	0.003295723	0.9872815	0.009422796
220	amzn1.account.AEDVE22LUV7OAEVHI7HACPXPR3VQ	Price	"Do not buy a waste of money."	Negative	0.001999068	0.9867877	0.01121327
221	amzn1.account.AGIBLUFHH3CSI4B3HE3BJXQXBVOA	Price	"Not worth the money."	Negative	0.003000441	0.986302	0.01069759
222	amzn1.account.AGQSHPTNSAYEOULQWMS7BERVOKCA	Price	"Waste of money."	Negative	0.00433864	0.9830139	0.01264754
223	amzn1.account.AF4RDKP72O6AQ4655K52V56RVLCA	Price	"Waste of money!"	Negative	0.007735645	0.9790156	0.01324882
224	amzn1.account.AGBAM3KT5BDEGEBSD3DQKS5SXYOA	Price	"WASTE OF MONEY"	Negative	0.003998928	0.9805658	0.01543534
225	amzn1.account.AFRMLNYOD5SB5AE7O5VDS2F76BZA	Price	"Didn’t work  after a week of being pluged in they all make annoying sound which and be heard my human  waste of money"	Negative	0.007958733	0.9179608	0.0740805
226	amzn1.account.AHYWIXPLWI7HG723WT4M6GHD2X5Q	Returns	"Give it time, they say, if it fails we will refund your money ."	Negative	0.03407749	0.8201413	0.1457813
227	amzn1.account.AGPYZP6A45LS33P4T6CQVGQKTZHQ	Returns	"Have had mice return."	Negative	0.04162828	0.7111529	0.2472189
228	amzn1.account.AFXNRIEKRZFNFPY3OASX3Z37B5GA	Returns	"They said I could return the other ones and buy the six pack, but that seemed like a giant hassle so I just kept the ones I had."	Negative	0.06028498	0.8177464	0.1219686
229	amzn1.account.AG3Z7G24BXLIXGFA2SVBO6QJZE5A	Returns	"I'M ASKING FOR MY MONEY BACK, WISH ME LUCK."	Negative	0.07150356	0.5058679	0.4226285
230	amzn1.account.AE64BYJIMDO7YWVK2FMVM3IW6P3A	Returns	"I want my money back 😡😡"	Negative	0.009985534	0.8666205	0.1233939
231	amzn1.account.AHX5MEXSYL3MIHTE2FOAMSCTXCHA	Returns	"Sorry - these do not work, just didn't want to take the time to return them :("	Negative	0.000543077	0.9549646	0.0444922
232	amzn1.account.AH7A5AVYDVKGJRL3QVAW2RPGVLKQ	Returns	"I went to return them and the time had passed me by."	Negative	0.1139857	0.6864043	0.19961
233	amzn1.account.AGCCVN47DT2REVUISEWMYOWR5RVQ	Returns	"Really would like to return this product and get money back but it's past 30 days."	Negative	0.05099751	0.8412111	0.1077914
234	amzn1.account.AGHLK5WWMZLFLMSD74P4ATLZFAGQ	Returns	"I am requesting a refund, please"	Negative	0.006129893	0.9577959	0.0360743
235	amzn1.account.AGCSGZOH6FJQBRN2ERXXVV3PRPZQ	Returns	"We are returning this product today and do not recommend it for ants."	Negative	0.001300581	0.9901603	0.008539244
236	amzn1.account.AHYWIXPLWI7HG723WT4M6GHD2X5Q	Returns	"I could've, under thier "gaurentee", returned them."	Neutral	0.03466449	0.4546594	0.5106761
237	amzn1.account.AFWI5MZPMJXDPUDZ3NJZNOCU7WIA	Returns	"I’m not gonna return then though, since this was on me."	Neutral	0.03224418	0.208107	0.7596488
238	amzn1.account.AEU7BXWQB2NMMVC6XRH74R3OXQGA	Returns	"cannot return after 30 days either."	Negative	0.002075826	0.9880752	0.009849021
239	amzn1.account.AHYWIXPLWI7HG723WT4M6GHD2X5Q	Returns	"Unfortunately, I'd waited to long to request it which made returning them impossible."	Negative	0.0002010836	0.9931312	0.006667715
240	amzn1.account.AF4K752JFNEH6GEXGYTEWNN3C24A	Returns	"They cannot be returned after 60 days."	Negative	0.0136153	0.9443812	0.04200346
241	amzn1.account.AFA2LCEBCVRBHQELOYPOV4DUSI5Q	Returns	"We are returning it."	Negative	0.009184659	0.9538793	0.03693601
242	amzn1.account.AHRPGBUBCEHBXSXHLF6EOI7I2UEQ	Returns	"By the time I realized they didn't work it was toooooo late to return them."	Negative	0.003735276	0.9632113	0.03305335
243	amzn1.account.AFV2NQ3ELAQRGXC6QYEUJ2RIPSRA	Returns	"Will be returning it"	Negative	0.01771728	0.9008882	0.08139451
244	amzn1.account.AGTFTSFXZDQTXXGGGPNHYHKGND6Q	Returns	"It's too late 4 a return ."	Negative	0.008615748	0.8997105	0.0916737
245	amzn1.account.AHP3QJEAEDXKVVSQKKU3YAGEI4YA	Cleaning	"These really work great and no messy sprays, etc."	Positive	0.9987068	9.150422E-05	0.001201576
246	amzn1.account.AGZ7W73YEIFEQWDKDS2EMO27CMCQ	Cleaning	"With these plugged in throughout my house, I have had much less mess."	Positive	0.9830876	0.006689293	0.01022311
247	amzn1.account.AGXNAZABJ3LMI4GB4H4VX4V2V2ZA	Cleaning	"When I got back I found a lot of spider egg sacs which I vacuumed."	Neutral	0.1392152	0.04864363	0.8121411
248	amzn1.account.AGRWSQTCD5OO7S5AKAICIWXRTUVQ	Cleaning	"The wife was cleaning up webs weekly and they've all but stopped ."	Negative	0.1499311	0.4570622	0.3930067
249	amzn1.account.AGXNAZABJ3LMI4GB4H4VX4V2V2ZA	Cleaning	"Despite that and thoroughly cleaning with eucalyptus and peppermint oil spray, I kept seeing 3-7 baby spiders on the bottom baseboard in my daughters room EVERYDAY."	Positive	0.7495422	0.07169458	0.1787632
250	amzn1.account.AFIMBMKE4ACFOG7JRXVGRJPCVJJA	Cleaning	"We are very clean but because my apartment is soooo old, the owner has yet to rent the building and rid of the pests."	Neutral	0.3169004	0.05527112	0.6278285
251	amzn1.account.AE5ALDBVEGWC66H35Y5R2AYCCHAA	Cleaning	"I keep the house super clean and the roaches still come ."	Positive	0.662075	0.05441846	0.2835065
252	amzn1.account.AFCWDH7Y3N3U4ZKGOXSOAZR6TW4Q	Cleaning	"I did not want to use chemicals and bug sprays at home, and we're not allowed to in the classroom."	Neutral	0.07187672	0.3862362	0.5418871
253	amzn1.account.AHNBG4KJFJK6STVWG5YIAVX72JIA	Cleaning	"Have a mouse & roach issue & am tired of cleaning up traps."	Negative	0.06979734	0.7548434	0.1753594
254	amzn1.account.AHQS2M6ZYIG6QFUZC2QMKROB2YAQ	Cleaning	"I tried bait, traps and sprays."	Neutral	0.1557379	0.2241309	0.6201313
255	amzn1.account.AFGZC7JMXXFIYKWPM4VEJL5ZBPGQ	Cleaning	"The ones I've gotten rid off have been through sticky glue traps and D-con poison."	Negative	0.2058801	0.4122669	0.381853
256	amzn1.account.AFMX6A5ZNCAW5LX7PNW7TUXJYM6A	Cleaning	"I had originally bought these pest control units because I was sick and tired of using sprays and the fly sticky glue strips and having to clean up the mess afterwards."	Negative	0.07526866	0.4947662	0.4299651
257	amzn1.account.AEWL252AEBC4XR2S6FVVZVP4B5LA	Cleaning	"We resorted to buying chemical insect spray around the exterior and interior."	Neutral	0.04743504	0.4519928	0.5005722
258	amzn1.account.AG4ALQRTPCINCAVMIYTDQME57NSA	Calling	"Placed them around our house and garage."	Neutral	0.08177852	0.009583985	0.9086374
259	amzn1.account.AEWMOHYURAMJ64MMLEEJWRNZPIUA	Calling	"Moved into a house in a rural area."	Neutral	0.03035149	0.00319145	0.9664571
260	amzn1.account.AEHTJ5ELAIDNQ6MJSVVJPKTNN6EQ	Calling	"I plugged in all 6 in different rooms throughout my house which should have covered the whole area and I waited ."	Positive	0.56587	0.04256302	0.391567
261	amzn1.account.AHYWIXPLWI7HG723WT4M6GHD2X5Q	Calling	"I bought the 6 pack to insure I had excellent coverage of the rooms."	Positive	0.9160998	0.004502306	0.07939785
262	amzn1.account.AHRPGBUBCEHBXSXHLF6EOI7I2UEQ	Calling	"5 of the 6 are in a 600 sq."	Neutral	0.01925639	0.003302567	0.9774411
263	amzn1.account.AEYMNCETXNXBSYMDIQFFKA6PUNOQ	Calling	"Call it coincidence, but the rodents are GONE"	Neutral	0.06654137	0.1839197	0.7495389
264	amzn1.account.AHVM2XYRPPEXB555EKWMGLS2MZYQ	Calling	"Inside the house we placed three units as instructed in areas where the coverage would easily cover the room and would hit all door/window openings."	Neutral	0.0488652	0.04240192	0.9087329
265	amzn1.account.AGXHRK4JUOMTPTN5KRJI3BBHAOJA	Calling	"Its been over 5 weeks since we last plugged these devices all over a small apartment unit, does not work at all."	Negative	0.00399845	0.9807689	0.01523272
266	amzn1.account.AFV2NQ3ELAQRGXC6QYEUJ2RIPSRA	Calling	"In fact, I literally saw a spider hanging out in a corner 20 INCHES AWAY FROM THE DEVICE."	Neutral	0.1826789	0.08514114	0.7321799
267	amzn1.account.AEGLPNFZAER76W7HFG655KICQ2RA	Comfort	"The mice were scared!"	Negative	0.1683952	0.5265079	0.3050969
268	amzn1.account.AFCWDH7Y3N3U4ZKGOXSOAZR6TW4Q	Comfort	"I tried these out of desperation, although honestly I didn't know that they would really work, but I thought hey it wouldn't hurt!"	Neutral	0.1404395	0.2420551	0.6175053
269	amzn1.account.AHQS2M6ZYIG6QFUZC2QMKROB2YAQ	Comfort	"I bought this for mice and it seemed to work for about a month but then new ones showed up and seemed to be immune to the vibrations."	Positive	0.3830731	0.3755825	0.2413444
270	amzn1.account.AHDYZUCKTSARL3YCKIJO3L6QZGRQ	Comfort	"I gave these two whole weeks to make a difference but the mice simply walked right past them without any apparent discomfort."	Positive	0.8283057	0.02555622	0.146138
271	amzn1.account.AGQTXR26JGNTR6LWVLRMMCLRCTAA	Comfort	"Although I have never really had an insect problem I have not seen any types of bugs this fall when they are usually struggling to find a warm spot."	Positive	0.5280881	0.1707713	0.3011405
272	amzn1.account.AFTK3ULREGNRYDUX3JGAJGGRQTXA	Comfort	"The traps worked, apparently the product didn’t, as the traps had mice in them."	Neutral	0.08683305	0.2386782	0.6744888
273	amzn1.account.AEHTJ5ELAIDNQ6MJSVVJPKTNN6EQ	Comfort	"and then realized that I wasn't seeing any evidence of the mice anymore."	Negative	0.06265766	0.6607813	0.2765611
274	amzn1.account.AEYJ2OS4QOBW7RQDSPBRJXQB2QSA	Comfort	"We did not feel this worked or made any difference."	Negative	0.03436853	0.8771233	0.08850823
275	amzn1.account.AFONHEJY5CHBZX4YQ2H57C4UBWNA	Comfort	"Found these to be totally useless against mice."	Negative	0.01106198	0.953869	0.0350691
276	amzn1.account.AEMXVUVEK26PSQWE5FWPX6PLDGHQ	Marketplace	"GOOD PRODUCT, EXCELLENT SELLER"	Positive	0.9985812	3.82963E-05	0.00138058
277	amzn1.account.AEAZK6LXLONTRKI6BNNERIIPLQSQ	Marketplace	"We bought the stuff on amazon and it was amazing!"	Positive	0.9987659	0.0001177066	0.001116324
278	amzn1.account.AFXNRIEKRZFNFPY3OASX3Z37B5GA	Marketplace	"The company emailed me to let me know that, due to an issue with Amazon, I had actually purchased a four-pack instead of a six pack."	Positive	0.5651977	0.1166056	0.3181967
279	amzn1.account.AGHLK5WWMZLFLMSD74P4ATLZFAGQ	Marketplace	"Thank you, Abby"	Positive	0.8790288	0.002310519	0.1186607
280	amzn1.account.AGCCVN47DT2REVUISEWMYOWR5RVQ	Marketplace	"Will be contacting seller."	Negative	0.06164872	0.8513715	0.08697985
281	amzn1.account.AFQCRTCS63NYCA7X3BODIA5Y4NIQ	Marketplace	"even amazon mails our stuff in 24 hours!"	Positive	0.4697593	0.2317412	0.2984995
282	amzn1.account.AHKNQE2BRIJ5ZRHTHWENBO7VHT3Q	Marketplace	"Didn't have a problem with the seller."	Positive	0.5704209	0.3349314	0.09464765
283	amzn1.account.AGDQMFZUZQ77CQMFNMVM23ZTEQWA	Marketplace	"I purchased this based on positive reviews that people left, but now I tend to question some of the reviews posted on amazon."	Neutral	0.02741901	0.06825195	0.9043291
284	amzn1.account.AG3PVWALFVFJNNIMGNXH4W5ZY2FA	Marketplace	"Shame on Amazon for selling such crap on their site!!"	Negative	0.000195656	0.9952713	0.004533109
285	amzn1.account.AFJGYA5X5DPQQ7JIPDVVGRKEQRIA	Sound	"It is almost like the sound slows them down."	Negative	0.1720403	0.7579103	0.07004949
286	amzn1.account.AHJE46FG42IZNEHIZBSVJ2ZIHOYQ	Sound	"They don't make a noise or have an odor."	Positive	0.6117623	0.2317103	0.1565274
287	amzn1.account.AH6SNLOGHEMIOJA3KSWV3VI767MA	Sound	"I’ve had these for about a month now and I can hear the constant ringing noise."	Positive	0.7101161	0.2093495	0.08053442
288	amzn1.account.AH6SNLOGHEMIOJA3KSWV3VI767MA	Sound	"I’ve unplugged it and plug it back in but the noise just starts back up again."	Negative	0.05712556	0.5311691	0.4117053
289	amzn1.account.AFXNRIEKRZFNFPY3OASX3Z37B5GA	Sound	"Sadly, one of them has already broke -- it now emits a really annoying noise constantly (the other three are silent)."	Negative	0.0002553104	0.996216	0.003528724
290	amzn1.account.AGCCVN47DT2REVUISEWMYOWR5RVQ	Sound	"I doubt it does anything except light up, no way to test if it actually gives ultrasonic sound that I know of."	Negative	0.0887366	0.5704793	0.3407841
291	amzn1.account.AFRMLNYOD5SB5AE7O5VDS2F76BZA	Sound	"Didn’t work  after a week of being pluged in they all make annoying sound which and be heard my human  waste of money"	Negative	0.007958733	0.9179608	0.0740805
292	amzn1.account.AFWI5MZPMJXDPUDZ3NJZNOCU7WIA	Build Quality	"They put out a very beautiful blue, soft light for a night light."	Positive	0.9814362	0.001393285	0.01717049
293	amzn1.account.AEYJ2OS4QOBW7RQDSPBRJXQB2QSA	Build Quality	"PLUS a great design would have been rotating prongs since this product requires you to put it in right side up in order to work."	Positive	0.7817993	0.1074018	0.1107989
294	amzn1.account.AGKE5CHDTUTXC45HMGGL7I2D4KLQ	Build Quality	"I have not seem the usual spiders in my house where they like to build webs."	Neutral	0.1532139	0.3825099	0.4642762
295	amzn1.account.AGAGBDDUCAIGSAYKK2OBHSLMSD3Q	Build Quality	"Going on two weeks now, and I am very disappointed to say that this product has made ZERO impact on any insect anywhere around it."	Negative	0.0002797758	0.9977496	0.001970567
296	amzn1.account.AF4K752JFNEH6GEXGYTEWNN3C24A	Build Quality	"They do not do what they are advertised to do and now we find out that the manufacturer does not stand behind their product."	Negative	0.003468893	0.9877731	0.008758057
297	amzn1.account.AFVAEMDBZJQF5SZTYXPGH7NHLNCQ	Software	"I use a monthly pest control so I  really don't see many bugs, Only giving 3 stars because I am not sure if the Ultrasonic works or not."	Neutral	0.3619213	0.2100342	0.4280446
298	amzn1.account.AG6YX3LBFD74FFGM7FKHGOZWR37Q	Software	"I had a huge spider web on my deck with a spider on it."	Neutral	0.1918631	0.009820019	0.7983169
299	amzn1.account.AFVKB7OWFLLBQLV6GIEZBDWTRBOQ	Software	"Seems to work on bugs, but not as effective as previously indicated."	Neutral	0.05338943	0.2953706	0.6512399
300	amzn1.account.AEWESBSVJVR6D4DO6QGB7UDCBBNA	Software	"Maybe they just work on bugs?"	Neutral	0.0346858	0.3061284	0.6591858
301	amzn1.account.AHYUPKPMDJHPS63O5DPB33JANRNA	Software	"It does not even look like the one on the web page."	Negative	0.01402728	0.9712928	0.01467994
302	amzn1.account.AFN25PPGE3H2PMKFWTB6L5UYSZDQ	Compatibility & Ports	"When I tell my friends about these plug-in-devices they say yes they use them too."	Positive	0.9016609	0.01667884	0.08166018
303	amzn1.account.AGXNAZABJ3LMI4GB4H4VX4V2V2ZA	Compatibility & Ports	"So I will purchase more for those rooms and monitor"	Positive	0.7909259	0.01440301	0.1946711
304	amzn1.account.AEUICUUUGH32PZJ76WFMU2P2KQ6Q	Compatibility & Ports	"Despite having all six Ultrasonic devices plugged into various outlets in my apartment, I’ve still seen roaches regularly."	Neutral	0.1287334	0.3146721	0.5565946
305	amzn1.account.AH5ALCAWMEDYVDSJA3RWYJS5Y73A	Compatibility & Ports	"One of the six devices didn't work when I took them out of the package."	Negative	0.002498663	0.9804372	0.01706405
306	amzn1.account.AGEPGCBIIZNEGA2MWW3UJKROF24Q	Compatibility & Ports	"I have all of the units plugged in and I still have an issue with mice in my home."	Negative	0.2562315	0.4212262	0.3225423
307	amzn1.account.AG5FUA25KJGL6474C65PIYG6375A	Camera	"The blue light does serve as a nice night light, but aside from that, they are worthless."	Neutral	0.01056986	0.1375799	0.8518502
308	amzn1.account.AHYWIXPLWI7HG723WT4M6GHD2X5Q	Camera	"Neither deters pest or rodents and both emit low level light."	Negative	0.1073949	0.5690104	0.3235947
309	amzn1.account.AFDLHO4QNZOJ6SGAKMP2EIRFQYJQ	Camera	"Nothing more than a glorified night light"	Negative	0.03333663	0.8502864	0.116377
310	amzn1.account.AHYWIXPLWI7HG723WT4M6GHD2X5Q	Camera	"Now I'm stuck with 6 expensive night lights, nothing more."	Negative	0.1025751	0.6763581	0.2210667
311	amzn1.account.AHYWIXPLWI7HG723WT4M6GHD2X5Q	Delivery	"These arrived on time as promised."	Positive	0.981925	0.007021799	0.01105318
312	amzn1.account.AEWL252AEBC4XR2S6FVVZVP4B5LA	Delivery	"Although the product was shipped promptly and came packaged nicely, it has not worked as it said it would."	Neutral	0.130199	0.08437233	0.7854287
