Uid	User_Id	Feature	Comment	Sentiment	Pos	Neg	Nut
159	amzn1.account.AGX57YC6XXZ6ORW2STAMALDHOCDQ	Product Reliability	"Working as expected!"	Positive	0.9212937	0.01778989	0.06091641
160	amzn1.account.AF2SFG5UYEOTS3C4EFYQDLAMPG7A	Product Reliability	"Will update after some time"	Neutral	0.1439685	0.08197458	0.7740569
161	amzn1.account.AEBPRQXZ4XFJVXAR2GFITNUMA3OA	Product Reliability	"Used for a 1080p dashcam for a couple of month now."	Neutral	0.1335551	0.1227815	0.7436633
162	amzn1.account.AEUERN2RS7W25VOAQMF7RA7PQYIA	Product Reliability	"I bought this for my wife's phone a few months back."	Neutral	0.08900241	0.04409318	0.8669043
163	amzn1.account.AFG4H7S24WUZNF6N6HEZS3IM2NMQ	Product Reliability	"It's SanDisk."	Neutral	0.2296382	0.2522415	0.5181203
164	amzn1.account.AGCAATGQRDPHZ2JOLHQUXNCU6QNQ	Product Reliability	"Working good so far"	Positive	0.9896609	0.0006714961	0.009667577
165	amzn1.account.AHF5Q3DTEYIEXWBM2M5NJLGW66ZA	Product Reliability	"Just got this and seems to be working fine."	Positive	0.9651636	0.004657666	0.03017865
166	amzn1.account.AGXMOBV4W72QDYINEPGDXP726RMQ	Product Reliability	"This card worked (apparently) great for a few months."	Positive	0.9295129	0.01648843	0.05399861
167	amzn1.account.AHXBOBZ63MUOE4ZPECAO3JRVEGPQ	Product Reliability	"I purchased a Kingstone card and it worked fine on the same device."	Positive	0.9181148	0.01408732	0.06779772
168	amzn1.account.AHCT5F3QCAKQWKFN5R4AF24KVIJQ	Product Reliability	"Bought this 6 months ago."	Neutral	0.09379023	0.03531751	0.8708923
169	amzn1.account.AG44AHD3GGGPCPNCAHU4XM76EVEA	Product Reliability	"This replaced a low-cost part that made quite a lot of errors and was delivered same-day."	Negative	0.2425739	0.5167629	0.2406632
170	amzn1.account.AHIUCFVDIGTQW6QXY4ABOKGE4MTQ	Product Reliability	"Burned out and does not work ."	Negative	0.001085785	0.9870848	0.01182945
171	amzn1.account.AHLNNCL3CO3ALVSYAR2AISFFDUUQ	Product Reliability	"Worked for a month then crashed."	Negative	0.02960372	0.8644723	0.1059239
172	amzn1.account.AHCJIFF2B76JU7QRYG7PVX5OKQ5A	Product Reliability	"card or camera seems defective in that data was uploaded twice and downloaded three times and, already, the card seems unreadable?"	Negative	5.397609E-05	0.9962456	0.003700532
173	amzn1.account.AG6UKEAFOBWKEX5NJRU2Q7Y6QDHA	Product Reliability	"2 months life."	Neutral	0.1333537	0.1051784	0.7614679
174	amzn1.account.AHDEZ7FIYGUQJKD7RBHD4K6SRA4A	Product Reliability	"One of them is broken after just a week."	Negative	0.01018024	0.9029256	0.0868942
175	amzn1.account.AEVIAFURIAXFKXHSBXIQIQAVTGQQ	Product Reliability	"This card was faulty for me."	Negative	0.0005384607	0.990288	0.009173549
176	amzn1.account.AHH6FJVJW5UPEEWKHFAPJSCHCRNA	Product Reliability	"worked for a few months, then stopped working."	Negative	0.006968001	0.9469543	0.0460777
177	amzn1.account.AHSWKXMYHT52HCXMJTR66BGV3IGQ	Product Reliability	"Unfortunately card stopped working after 4 months of use."	Negative	9.980607E-05	0.9971028	0.002797265
178	amzn1.account.AHFMTISZ62P7AALZQQJ4OJNXKNMA	Product Reliability	"Stopped working in my dashcam within a week"	Negative	0.0005203308	0.9898286	0.009651059
179	amzn1.account.AFPRMELOAMYAQQQGJ46Q3WY7UUZQ	Product Reliability	"Worked fine first day of use, next day my device was saying error reading card, had to reformat it, getting errors everytime now."	Negative	0.01562966	0.8503718	0.1339986
180	amzn1.account.AEGUZINEPEXWI4RQ3JKDQTEPSSZA	Product Reliability	"Both stopped working after 6 month of use."	Negative	0.001201469	0.9916005	0.007198047
181	amzn1.account.AGYZPJ4WNEVQPJJMD6LMLZYLQIIA	Product Reliability	"Has gone bad after 3 months."	Negative	0.01699129	0.9261611	0.0568476
182	amzn1.account.AG6UKEAFOBWKEX5NJRU2Q7Y6QDHA	Product Reliability	"I try to used in another devices but same doesn’t work."	Negative	0.01985659	0.5786272	0.4015161
183	amzn1.account.AHLZPWGY6ZVOA26P4BQPG7KXEDSA	Product Reliability	"corrupt  from the beginning, no help from seller, garbage"	Negative	0.0004452578	0.9828488	0.01670591
184	amzn1.account.AHL4J6ND5HTCIPADDZ3NYJ2Q7OVQ	Product Reliability	"Unfortunately I bought this several months ago and only got around to using it now, so returning isnt an option."	Negative	0.0001230028	0.9937999	0.006077236
185	amzn1.account.AGAQKXQ4WNRXQF5RVPJHTMTHBJ3Q	Product Reliability	"I don't know if that is user error or a product defect."	Negative	0.03244117	0.6364495	0.3311094
186	amzn1.account.AFRSTYBILOOQDOXTOQRBUCRDCXEQ	Product Reliability	"In less than a year the card just failed on me."	Negative	0.002582765	0.9680327	0.02938457
187	amzn1.account.AG725IVC6YHZTHCGKB73B6IXZBUQ	Product Reliability	"Tested it right out of the package and it got corrupted."	Negative	0.0189026	0.9341561	0.04694125
188	amzn1.account.AEGUZINEPEXWI4RQ3JKDQTEPSSZA	Product Reliability	"Is it supposed to work only for 6 months?"	Neutral	0.07248812	0.2870319	0.64048
189	amzn1.account.AFNBQDPGUWIVVIEMYQ3UAT3HP3NA	Product Reliability	"I found its unusable because I use to formate card on my first day and I found I can't formate it."	Negative	0.001537525	0.9721181	0.02634431
190	amzn1.account.AFRSTYBILOOQDOXTOQRBUCRDCXEQ	Product Reliability	"I should have suspected something when certain files failed to write to the card."	Negative	0.02163704	0.6600139	0.3183492
191	amzn1.account.AEBVDPEKRMD44VQP3SOG4XAM6Q4A	Product Reliability	"Product failed very quickly."	Negative	0.003113048	0.9901902	0.006696693
192	amzn1.account.AFMY3JVGZVFHYFIH4EGOOZRKFDGQ	Product Reliability	"Its not working"	Negative	0.00852895	0.9419468	0.04952438
193	amzn1.account.AFK5ATHQKMYADAZKIYT7JO545P4Q	Price	"Nice quality and good price"	Positive	0.9991472	3.057525E-05	0.0008221498
194	amzn1.account.AE7CVKPA2FHHQOLBL5FUV4GGLSEA	Price	"Good price, good brand"	Positive	0.9984961	5.597514E-05	0.001448094
195	amzn1.account.AEAWVMOOPFWIF7IIDM3RTRISAWKQ	Price	"Well worth the cost."	Positive	0.9920731	0.00116636	0.006760573
196	amzn1.account.AGPZ2XKKTPU7YT2OY75LOWV4XXPA	Price	"Love the price."	Positive	0.9974611	0.000233677	0.002305226
197	amzn1.account.AHZPXQSF7BEKNNENXDWWW5THGHBA	Price	"Good price and works as intended."	Positive	0.9982533	5.430898E-05	0.001692488
198	amzn1.account.AF27SY7BDMWI5K3N4WIBR4US6NYA	Price	"Good price, big enough for Switch"	Positive	0.9967824	0.0001545746	0.003062962
199	amzn1.account.AH2DCLL4TEHB7O35FO52HRHKF6DQ	Price	"Great product, packaging, price is good value"	Positive	0.9995326	9.668749E-07	0.0004664827
200	amzn1.account.AFL2KOQONZ2FQOM2WYSV2UL5ZVOQ	Price	"Really great for its price."	Positive	0.9992663	3.73794E-05	0.0006963008
201	amzn1.account.AEAVD7IQPO3WTQAR4VRJXL6UCPKA	Price	"Its great quality product for the price"	Positive	0.9994851	3.853204E-05	0.0004762461
202	amzn1.account.AEYECKGKUDGCGDWYVERHQPKGO3DQ	Price	"Price is VERY good and it's Brand name is recognizable!"	Positive	0.9997829	4.418265E-05	0.0001729459
203	amzn1.account.AFPPRVIFVAEE64MFY6OVJHFQI3KQ	Price	"It's Sandisk and it provides 64 gigabytes at a reasonable price."	Positive	0.8692728	0.07078221	0.05994494
204	amzn1.account.AGXQL5WRTCFRUGIPDLTEYNPQHOMQ	Price	"Good value and excellent price."	Positive	0.9995362	1.011104E-05	0.0004537641
205	amzn1.account.AHWTALLI456OQWHLQ2JQNAXAMSMQ	Price	"Works with my phone (s5) and was a good price"	Positive	0.9990044	3.834499E-05	0.0009571795
206	amzn1.account.AE3BUC64WZXE5SEU3AONX2SGVFJQ	Price	"Great size for a great price."	Positive	0.9994628	9.647531E-06	0.0005276547
207	amzn1.account.AG6EZCHQBH4SWUJFDUBYRPM4TLNA	Price	"Great product at a great price."	Positive	0.9996943	5.280998E-06	0.0003003702
208	amzn1.account.AFBG4WY75STHRKJI35FC3YPHKDPA	Price	"Best quality and reliability on the market."	Positive	0.9938679	0.0001793443	0.005952752
209	amzn1.account.AES4KQUDFNO52UPLHIUBL4M7ND5A	Price	"As advertised and the price cannot be beat"	Positive	0.9734523	0.01994901	0.006598783
210	amzn1.account.AGRR44J2HE3P4MC5DOG3YJX3RTWA	Price	"Great value for your money!"	Positive	0.9973564	0.00029394	0.002349738
211	amzn1.account.AH33CPF6PAO753ES44VHGB5AIF6Q	Price	"Got it at a great price."	Positive	0.9974396	0.0003161837	0.002244177
212	amzn1.account.AGF4RJQDFRLRPDOMSBNDYRTP6IXQ	Price	"Very pleased with both quality and price."	Positive	0.9997748	7.438141E-06	0.0002177847
213	amzn1.account.AH76PNY5AMLGHBEJ4JT3P3PZYQOA	Price	"Nice to have so much storage for a reasonable price."	Positive	0.9976787	0.0003278492	0.001993471
214	amzn1.account.AFZGDSOA5MBP2E7NBCIP4HABIOIA	Price	"A good deal, standard quality product at a discount price."	Positive	0.9703153	0.001167002	0.02851769
215	amzn1.account.AF33SS7C2QSQ5JQ5CNLABTPKUCQA	Price	"It's a SanDisk at a good price - what more is there to say."	Positive	0.9794289	0.004849609	0.0157214
216	amzn1.account.AEIFJM77UJ2KIBN3J4CWRVXW3F7Q	Price	"I had low expectations given the price, but this thing works great in my Note 8!"	Positive	0.938289	0.001550722	0.06016026
217	amzn1.account.AFDKMV7QYUXZFSOB2RFF4I2OFFOQ	Price	"Can't go wrong with this product and its price."	Positive	0.9935851	0.002647937	0.003766988
218	amzn1.account.AFQ326XGXZMV7FOXMK5JMXLI2UXA	Price	"Good price too!"	Positive	0.9973024	0.0002932716	0.0024043
219	amzn1.account.AFEC2IDIERQMJSKPGWEKYQWWPMIQ	Price	"Excellent value and quality."	Positive	0.9990048	4.971686E-05	0.0009456142
220	amzn1.account.AGUHUKGUC7TPXLXAUCTCKEHR6ZSQ	Price	"Good price I thought."	Positive	0.9955406	0.000322243	0.004137277
221	amzn1.account.AGMX5LMFYZPCSM5LEFRRV7UQF4RQ	Price	"Such a good product for what it's worth!"	Positive	0.9992902	8.80525E-05	0.0006217841
222	amzn1.account.AFUOLTJFBMJR7Z5VJXVGIVDHYYHQ	Price	"It is beyond worth its value!"	Positive	0.9938447	0.001002702	0.005152733
223	amzn1.account.AG44AHD3GGGPCPNCAHU4XM76EVEA	Price	"256GB part at a fair price."	Neutral	0.1322369	0.02033751	0.8474256
224	amzn1.account.AFBZWLJ3QPPXVCZWKORYDOUZXK5Q	Price	"I only just received these, but I'm happy with how quickly they arrived and the price."	Positive	0.9985273	8.951176E-05	0.00138324
225	amzn1.account.AGCDEHT7OIY7AJAXORUPOEJLJHCQ	Price	"What I Expected price was good"	Positive	0.9777591	0.01189377	0.010347
226	amzn1.account.AGOWBGUXAHCKLNGW5GFBYLBGD6VA	Price	"Private jets cost a lot of money ."	Neutral	0.03239892	0.1895904	0.7780107
227	amzn1.account.AFXDKKJZ7YOMAWIRW43IGCVYGMWA	Price	"Like I said, it’s the same thing, just for a lower cost."	Neutral	0.1845136	0.2207354	0.5947511
228	amzn1.account.AGKTWPGQMLHIKGWAVH6QWPGOWKRA	Price	"Great product for the price"	Positive	0.9983865	0.0001534839	0.001459942
229	amzn1.account.AFQLEELYVTLT4CKTTR5NA7DBC45A	Price	"Very competitive price!"	Positive	0.9922652	0.00289688	0.004837872
230	amzn1.account.AE3ZCRXEH5ASQCCSRO3XMUP2QIQQ	Price	"I found with this product the price was perfect"	Positive	0.9968835	0.0003860227	0.002730442
231	amzn1.account.AHFCNMBI7PPWDOSFT5IXETXMDFPA	Price	"At $93.00 +gst it was a fair deal and suits my needs."	Positive	0.8964364	0.01352998	0.09003362
232	amzn1.account.AGMX5LMFYZPCSM5LEFRRV7UQF4RQ	Price	"I don't think you can find a product that does this much for this price!"	Positive	0.971202	0.01790512	0.01089289
233	amzn1.account.AHISP33FSBTMWCBKYKGPFJBCN6IQ	Price	"But the price always goes up and down very often."	Positive	0.5568566	0.3178412	0.1253021
234	amzn1.account.AFMQPT5WXYX35E6CCJFBHHTYH26Q	Price	"Great price but quality is low"	Neutral	0.1937082	0.009010006	0.7972818
235	amzn1.account.AFIEXRJKTFFSZ637TNRANK3FNR6A	Price	"First, it's a little less than 200 go (180go)."	Neutral	0.2523554	0.3168634	0.4307812
236	amzn1.account.AH3ZSW4JLDGUWDA5SXEMKI4WD4BQ	Price	"Do NOT waste your money."	Negative	0.006135078	0.9700857	0.02377919
237	amzn1.account.AEJIRSRH7SMSOEV6YBTLG6F7H26A	Overall performance	"Fast and reliable, works perfectly."	Positive	0.9987227	4.306691E-05	0.001234198
238	amzn1.account.AGM5LIU7YEFHMIMHRXNW7H5MORAQ	Overall performance	"got here super fast & works amazing"	Positive	0.989237	0.0005793671	0.01018364
239	amzn1.account.AFWFAJTQUDLLQLSMROQFGOJMBZHA	Overall performance	"Great Price/GB ratio and solid performance."	Positive	0.9968373	3.996598E-05	0.003122811
240	amzn1.account.AEFG4HQ64N3GJQ74HIS6AWZMBNBQ	Overall performance	"fast copy speed,good quality."	Positive	0.9886183	0.0004798475	0.01090182
241	amzn1.account.AFPPRVIFVAEE64MFY6OVJHFQI3KQ	Overall performance	"It's Sandisk and it provides 64 gigabytes at a reasonable price."	Positive	0.8692728	0.07078221	0.05994494
242	amzn1.account.AENVBLPMT4SV2VDORGI7YDE3NSOQ	Overall performance	"Good quality,reliable"	Positive	0.9936474	0.0004819354	0.005870691
243	amzn1.account.AFUM2OZT2WLMR65MKKJJCUFACXXA	Overall performance	"Great product, did the job perfectly"	Positive	0.9995207	3.445832E-06	0.0004758711
244	amzn1.account.AHCNR4HNSXVBEGDTPQR3PANDODSQ	Overall performance	"Works seamlessly, fast shipping and great price"	Positive	0.9997804	3.857076E-06	0.0002158538
245	amzn1.account.AEZZYTEHB3JQ5EQB6LKMO26XQFYA	Overall performance	"The transfer speeds are pretty good."	Positive	0.990352	0.0009109334	0.008737024
246	amzn1.account.AGGXPVJBWUOO5USQUE73ICQCCXCQ	Overall performance	"Excellent , fast card."	Positive	0.9964631	0.000161523	0.003375413
247	amzn1.account.AHWFOBQYJ3PO5BCYHU3OTJN5RJ4A	Overall performance	"Card is very fast and works well with my dash cam."	Positive	0.9920455	0.0001645215	0.00779006
248	amzn1.account.AEZZYTEHB3JQ5EQB6LKMO26XQFYA	Overall performance	"I use it for my dash cam in car and it gives good performance."	Positive	0.9916821	0.0001105235	0.008207422
249	amzn1.account.AFA66TOM47Z5LYEIULPI5P4DO2IA	Overall performance	"It has fast transferring speeds."	Positive	0.7208053	0.194459	0.08473572
250	amzn1.account.AFLO77KINRGZYVYPQXYBSV4PRINA	Overall performance	"Very fast and reliable."	Positive	0.9867269	0.001931189	0.01134176
251	amzn1.account.AFI4I7YTIHWAGS7FED2ZWTKG4MYQ	Overall performance	"Haha stores lots, it's a very reliable card."	Positive	0.9234723	0.001667336	0.07486036
252	amzn1.account.AECYZQ6G5MSRLDQEPB35UR2MW5UQ	Overall performance	"This is real life speeds for this card so i'm happy."	Positive	0.9813895	0.0001838959	0.01842658
253	amzn1.account.AF5VOZERROH3NFWNXCDB36RA3URA	Overall performance	"great product for the price, access speed to SD seems to be great, just as expected"	Positive	0.997171	8.577327E-06	0.00282049
254	amzn1.account.AGFKRVO4BOVQNZ4YYDS2OHGVPEQQ	Overall performance	"This was a very good price, the card seems quite fast (although I haven't tested it)."	Positive	0.9913599	0.0001490339	0.008491104
255	amzn1.account.AGJIBGXOTK7GFV5G7DDAUKSO776Q	Overall performance	"Work perfect la came fast"	Positive	0.9947162	0.0003245306	0.004959171
256	amzn1.account.AFHVXZKKNN5UHRGGHCOS3SGW3KSQ	Overall performance	"Similar speeds to my Samsung +EVO"	Neutral	0.04820961	0.02431813	0.9274722
257	amzn1.account.AFX7ALLZQUNCDBJ5HFFBWPKRLJOA	Overall performance	"Using it with Wyzecam so does the job."	Positive	0.9790694	0.0007010211	0.02022963
258	amzn1.account.AH3LB4MKOPVCK3HHMDBUJMEDAVTQ	Overall performance	"Fast when plugged into pc for transfers"	Neutral	0.3528244	0.1915565	0.455619
259	amzn1.account.AE3QWDW4PJAWX32TLQYRO3QMPM2A	Overall performance	"Cannot attest to durability as I've only had this product for few months, it's working great and at fast speeds."	Positive	0.9803262	0.002517239	0.0171566
260	amzn1.account.AGWAYMFWU4E2YADZETQTU4SP5OUA	Overall performance	"Very fast card."	Positive	0.9434331	0.006397242	0.05016953
261	amzn1.account.AFR64KBZQFKBI3ODA425LZYATRNQ	Overall performance	"It's a fast Sandisk."	Positive	0.8968631	0.03314515	0.06999169
262	amzn1.account.AEAJJEMS2YXJCVWEAPCNCKSPPPRA	Overall performance	"Gets the job done as intended."	Positive	0.9547163	0.007187338	0.03809646
263	amzn1.account.AHMJJJJBYK6MH3A6BAYPFBLZWBYQ	Overall performance	"No need to comment too much on SanDisks, great quality and speed that stands out from the rest."	Positive	0.9857802	0.0007226824	0.01349715
264	amzn1.account.AHWH6M2V3BBINO7YGJ72ZW7ZRNAQ	Overall performance	"Does the job."	Positive	0.966754	0.003803283	0.0294429
265	amzn1.account.AFZ5UD6QAKMSDCZNH7OWIIF4WW6A	Overall performance	"And for photos and videos, it's fast!"	Positive	0.974324	0.002260579	0.02341532
266	amzn1.account.AFGXDK46JKETXLZ7HLLMSD3FJSJQ	Overall performance	"Havent tested speeds but it's fast and cheap."	Positive	0.8118387	0.1081654	0.07999592
267	amzn1.account.AEBY6SRU4N6O5ZEEUB3TN5OQUA3Q	Overall performance	"Good card fast writing speed"	Positive	0.9877706	0.0006849649	0.01154445
268	amzn1.account.AHZI5HQ3ZNU53JHCF77SUKITES3Q	Overall performance	"Does the job!"	Positive	0.9859874	0.001890711	0.01212192
269	amzn1.account.AHFCNMBI7PPWDOSFT5IXETXMDFPA	Overall performance	"The write speed was quite low at around 15 MB/sec."	Neutral	0.1178444	0.1639166	0.7182391
270	amzn1.account.AF4W6R3JE2IR7D7XU2Q7Z6HVRJ7Q	Overall performance	"Very small size but speed is relatively low, approx 70-80M"	Neutral	0.07868487	0.02706232	0.8942528
271	amzn1.account.AEQODZWNQIOC5ENE3RRQCK3AAGIQ	Overall performance	"Bought one of this and another 80MB/s SDHC, turns out this writing speed at around 20MB/s, and the other one 30 MB/s."	Neutral	0.1904684	0.06314588	0.7463858
272	amzn1.account.AHA3347GVYOX2HIQ4P7CPOG2HORQ	Overall performance	"Very slow uploading speed took 15 minutes to upload a 3-minute Avi video to YouTube directly from the computer using this card which is 32 gigabyte 98 Mbps number 10."	Neutral	0.04084322	0.06540826	0.8937485
273	amzn1.account.AFZJKZ7IEGMOZ4OXJGX5HUK2PMUQ	Overall performance	"The card is so slow it is practically useless."	Negative	0.0002037878	0.9962313	0.003565008
274	amzn1.account.AG2GTNDCFLJEIW2RXB4LKRN7L5GA	Device Compatibility	"Worked fine in my phone."	Positive	0.9604843	0.002509372	0.03700637
275	amzn1.account.AF2T3LNP2BQWC3X2CE6ZURFP32JA	Device Compatibility	"Product exactly as advertised!Very satisfied ,works perfectly in my Samsung smart phone."	Positive	0.9999604	1.280009E-06	3.8243E-05
276	amzn1.account.AEYECKGKUDGCGDWYVERHQPKGO3DQ	Device Compatibility	"Plugged into my new cell phone and it's working perfectly!"	Positive	0.9971707	0.0001383012	0.002691051
277	amzn1.account.AHLOZ22L5Q536E2RHW3C4V65LDYQ	Device Compatibility	"works great with my LG Phone"	Positive	0.997922	7.434947E-05	0.002003661
278	amzn1.account.AEOT7YMMMSDIBMKSCM73UZKIN4UA	Device Compatibility	"this will work fine for my mobile phone"	Positive	0.947539	0.003049685	0.04941139
279	amzn1.account.AHINGN4KYSNHYBIRQKEQ7JFF2HXQ	Device Compatibility	"Added a great deal of extra storage to my Samsung A8 2018 phone."	Positive	0.9473484	0.001828209	0.05082349
280	amzn1.account.AFKYOPP4S4BJ4TDN246FCWO2PE2Q	Device Compatibility	"Decent size card for a decent price for my android phone"	Positive	0.9474429	0.005827521	0.04672946
281	amzn1.account.AH3LB4MKOPVCK3HHMDBUJMEDAVTQ	Device Compatibility	"Fast when plugged into pc for transfers"	Neutral	0.3528244	0.1915565	0.455619
282	amzn1.account.AHUBE3JD24EFA5EMNLUL26JP7QYQ	Device Compatibility	"Popped it into my switch and after a small update it recognized it right away."	Positive	0.8891906	0.06326789	0.04754159
283	amzn1.account.AEPM3KIOVOTNHL4Q4FRTOCSDSTUA	Device Compatibility	"I'm using it in my Microsoft surface and it works."	Positive	0.9504751	0.00189184	0.04763305
284	amzn1.account.AHMSPMFULA5ZZVIR23XRH6O3LWAA	Device Compatibility	"I am using this one as the external storage for my lenovo thinkpad laptop."	Neutral	0.3598735	0.01227555	0.6278509
285	amzn1.account.AHMMODDTPKYYPSPLZJXE4RT66NUA	Device Compatibility	"I used it for a raspberry pi 3"	Neutral	0.05463126	0.0184897	0.926879
286	amzn1.account.AH76PNY5AMLGHBEJ4JT3P3PZYQOA	Device Compatibility	"This card really sped up the file access on my phone and tablet."	Positive	0.8287514	0.06325303	0.1079955
287	amzn1.account.AGBGOSVIQNBIVEXWKLOCYJ7ZBCCA	Device Compatibility	"Fonctionne parfaitement avec mon MacBook Pro"	Neutral	0.06568206	0.001738723	0.9325792
288	amzn1.account.AHAFLWEH6U26L6OCLSFGBH66R6UA	Device Compatibility	"This product is used music use on my cell phone"	Neutral	0.4126152	0.02874106	0.5586438
289	amzn1.account.AFCQ66VPXBFKT2ORJBPJGT5F5XQQ	Device Compatibility	"got an extra 64gb on my mac for very cheap !"	Positive	0.7430117	0.09984319	0.1571452
290	amzn1.account.AF2D3RKGPCW7Z5VCHSBGSPQBDGCA	Device Compatibility	"Easy to install, used for smart phone"	Positive	0.9974155	0.0002847731	0.002299633
291	amzn1.account.AHFCNMBI7PPWDOSFT5IXETXMDFPA	Device Compatibility	"The card was recognized by my RPi3 and works quite well."	Positive	0.9935149	0.0005090945	0.005976085
292	amzn1.account.AHXBOBZ63MUOE4ZPECAO3JRVEGPQ	Device Compatibility	"I purchased a Kingstone card and it worked fine on the same device."	Positive	0.9181148	0.01408732	0.06779772
293	amzn1.account.AEVKGZCPKGUNCT62NYAINLQVLA4Q	Device Compatibility	"Not completely used in different devices"	Negative	0.05615534	0.7970395	0.1468052
294	amzn1.account.AGAQKXQ4WNRXQF5RVPJHTMTHBJ3Q	Device Compatibility	"I am experiencing issues with hooking up to my network."	Negative	0.07325794	0.6504087	0.2763334
295	amzn1.account.AGYZPJ4WNEVQPJJMD6LMLZYLQIIA	Device Compatibility	"Not recognized by several diff  readers / equipment."	Negative	0.007617882	0.8396198	0.1527623
296	amzn1.account.AHPDPW64YG4VIT2CY67UZPALE2LA	Device Compatibility	"However, when inserted, both cards are not being identified on both PC and mac."	Negative	0.01590339	0.5461364	0.4379602
297	amzn1.account.AHL4J6ND5HTCIPADDZ3NYJ2Q7OVQ	Device Compatibility	"Data appears to transfer to the card but it doesn't end up on it."	Negative	0.1902659	0.640004	0.16973
298	amzn1.account.AG6UKEAFOBWKEX5NJRU2Q7Y6QDHA	Device Compatibility	"I try to used in another devices but same doesn’t work."	Negative	0.01985659	0.5786272	0.4015161
299	amzn1.account.AGF4EMCYZHJGAGFIJUNQZ75TPOYQ	Device Compatibility	"Also i download videos directly from the phone, when it is saving to this specific card it fails moat of the time ans i have to retry it."	Negative	0.01885177	0.7423483	0.2387999
300	amzn1.account.AGTZ2MCTJ4NECN4DAFJVR6GLRV3A	Device Compatibility	"It just wouldnt read in any of the devices i tried"	Negative	0.0156019	0.9351583	0.04923986
301	amzn1.account.AGX57YC6XXZ6ORW2STAMALDHOCDQ	Delivery	"Fast and precise delivery!"	Positive	0.9985051	9.420265E-05	0.001400823
302	amzn1.account.AG2EX5TN2WGIZVCNX72KAFNJJELA	Delivery	"Like always, the transaction was very easy and the item was delivered in 2 days."	Positive	0.988618	0.00403168	0.007350315
303	amzn1.account.AFLO77KINRGZYVYPQXYBSV4PRINA	Delivery	"Delivery was fast and the quality is as described."	Positive	0.9996595	2.762664E-05	0.0003127612
304	amzn1.account.AFKKGIP3IVQMHHDC2MWND2QVTNWA	Delivery	"Arrived as advertised and works very well"	Positive	0.9995729	0.0001318991	0.0002952074
305	amzn1.account.AHP5D5XIKDOCK7KLVNX5RWTR6SUQ	Delivery	"This was a great price and relatively quick delivery."	Positive	0.9995365	1.912334E-05	0.0004443956
306	amzn1.account.AE7ZZOORHLRJ6LVQGRZ7ZAN2DM2Q	Delivery	"Delivered on time and quality is good."	Positive	0.9975666	0.0002379384	0.00219552
307	amzn1.account.AGB4RXHIBUCFICSZU5SJHFAVTTIQ	Delivery	"Price was right and merchandise arrived as promised."	Positive	0.9981427	0.0006918971	0.001165361
308	amzn1.account.AFOTDZAVTMSWBU7LXIMJ7AGOF4HQ	Delivery	"Product as advertised and fast shipping - thank you."	Positive	0.9965208	0.0004309432	0.003048264
309	amzn1.account.AEU2R3QGBBMP2S5C5CTQXTSIVKAQ	Delivery	"shipped next day and works excellently"	Positive	0.9985794	0.0002805658	0.001140045
310	amzn1.account.AF3N4OZOAQVJGRNGQN6B3WUYXTFA	Delivery	"Product delivered quickly, and as advertised, at a good price."	Positive	0.9997482	5.789194E-05	0.000193941
311	amzn1.account.AHAZ3N46ZYOOQCPMRAK7PHIIFD2Q	Delivery	"Delivery was very fast!"	Positive	0.9947087	0.00217252	0.003118855
312	amzn1.account.AHFTXFMSEV5ZPTSOV3BFCOR56ZYQ	Delivery	"Came earlier than it was meant to!"	Positive	0.8933486	0.008925446	0.09772589
313	amzn1.account.AEGW5Q44YYKK5R5L5DLPKXKSTNMQ	Delivery	"Fest delivery and good product"	Positive	0.9954134	0.0008960052	0.0036907
314	amzn1.account.AGXOSBVYUE6X5CGECH4IDYAWH34Q	Delivery	"Received products as described and by promise date."	Positive	0.6485998	0.01966715	0.3317331
315	amzn1.account.AEHLWWOPCSUBDOI5VJSV6H5BRJQQ	Delivery	"Was cheap and delivered fast."	Positive	0.8499992	0.1291398	0.02086104
316	amzn1.account.AE2EJIAQTCZKNQLPR73DAIU7VB7Q	Delivery	"Recieved what expected"	Positive	0.6122959	0.2195893	0.1681148
317	amzn1.account.AE4N7SBFS2H7PGKOJYYRMNCHSQ4Q	Delivery	"Came on time."	Positive	0.6900073	0.06469034	0.2453025
318	amzn1.account.AGNCMBCX4EX2YBPXNW2KRCDXRPZQ	Delivery	"Arrived on time and it works."	Positive	0.9893524	0.003311974	0.007335681
319	amzn1.account.AH5IIRTHOHDV66J7GATE2HBZOL6A	Delivery	"Shipping gratuit super rapide!"	Positive	0.6058838	0.001647985	0.3924682
320	amzn1.account.AHGONQCNXJ5LYIAYRPQC2COP5CRQ	Delivery	"As ordered/expected."	Positive	0.6752	0.07589488	0.2489051
321	amzn1.account.AGOFFNK7PCV7ISUJ6WZEOPI3C5VQ	Marketplace	"Fast shipping & great products"	Positive	0.999005	6.392046E-05	0.0009310552
322	amzn1.account.AFOTDZAVTMSWBU7LXIMJ7AGOF4HQ	Marketplace	"Product as advertised and fast shipping - thank you."	Positive	0.9965208	0.0004309432	0.003048264
323	amzn1.account.AEU2R3QGBBMP2S5C5CTQXTSIVKAQ	Marketplace	"shipped next day and works excellently"	Positive	0.9985794	0.0002805658	0.001140045
324	amzn1.account.AH5DCKYCBYPKUXZUW4CLCN4RZSJQ	Marketplace	"No complaints about using Amazon, Classy Outfit (the seller), the price (Bestbuy was at least $20 more) , the shipping, or the product itself."	Positive	0.7761402	0.1215279	0.102332
