Uid	User_Id	Feature	Comment	Sentiment	Pos	Neg	Nut
155	amzn1.account.AE55JIGTX2JCZVHQ7AWMD43FQBGQ	Size	"It's slightly smaller than my old one so fits better into a purse and has very easily adjustable font for my aging eyes."	Positive	0.9863601	0.003739608	0.009900178
156	amzn1.account.AH75X3MPXWE4FULI43OHCV3UXJPA	Size	"Highly recommend this handy item."	Positive	0.9995098	6.691194E-05	0.000423176
157	amzn1.account.AGOH5TCPNUS7HUT4HINV5TVM6THA	Size	"It is small, light and very  easy to use.❤️❤️❤️"	Positive	0.9962692	6.569606E-05	0.003665014
158	amzn1.account.AFKT5KOWQ5LN6RSUKP357TNV4SEQ	Size	"Great way to take your books with you when travelling."	Positive	0.9969439	0.0001223981	0.002933655
159	amzn1.account.AGN3QFCHWCEESFBXB5VWEWT5QENA	Size	"Good and light to use anywhere anytime."	Positive	0.9921989	0.0003350952	0.007466052
160	amzn1.account.AG4Z3O5ZIBFJSV67LQG2Q2HA5WOQ	Size	"It's makes it so easy to just throw it in my bag and read whenever and wherever."	Positive	0.9985501	0.0001380627	0.001311814
161	amzn1.account.AE2TN4AK26UXA5YIEUQUNFE7HUNQ	Size	"Easy to use, small and compact."	Positive	0.9978876	9.768373E-05	0.002014786
162	amzn1.account.AGU5IMT3IFTMDFIBHHX4VDVY5WMA	Size	"Great for travelling and taking whereever you go!"	Positive	0.9970822	6.93883E-05	0.002848424
163	amzn1.account.AE5K7P7ZWF6GVTRJTP2L3CXMOUIA	Size	"It’s small, convenient, and carries all of my books!"	Positive	0.9744061	0.002248791	0.0233451
164	amzn1.account.AFIJ7CODZITFA6OBO4TJDVK65DXA	Size	"Compact enough to slide into my purse even after I added a protective case."	Positive	0.9572154	0.0009326151	0.04185196
165	amzn1.account.AFPFQ4QW723CZZRYQBTZCBTG32ZQ	Size	"It's so easy to travel with and I love that I can look up words and save passages."	Positive	0.99958	1.772742E-05	0.0004022905
166	amzn1.account.AEQNGFWAZM3YMD5JXMGPRFPHCKFA	Size	"I love that it isn’t much bigger than a paperback book so it is easy to hold and read."	Positive	0.9971142	0.0001125119	0.002773169
167	amzn1.account.AGS3NA2RVKX726VQSEIZA3ERAXOA	Size	"I like that it light weight and small enough to carry in my purse"	Positive	0.9924539	0.0002136504	0.007332517
168	amzn1.account.AFP26GHIYBQI3KRRHE6ENYFI7YKQ	Size	"Very good buy and perfect for transport."	Positive	0.9995926	1.317097E-05	0.0003941865
169	amzn1.account.AFIQEYXFSLKGA4UGL3SXNQ66576Q	Size	"Excellent for traveling."	Positive	0.9956577	0.0002534881	0.004088913
170	amzn1.account.AFQFL3YQO4SXAVT5XU7RIWO4LTBQ	Size	"Awesome size for taking with you easily."	Positive	0.9994178	3.01511E-05	0.0005520931
171	amzn1.account.AG4ENAJ5VCLD4JVBPTDAFR4AOXNQ	Size	"It's very light and compact, smaller than my old one, would recommend."	Positive	0.9974632	0.0004864324	0.002050362
172	amzn1.account.AHQD4ZHQOYINMS7C64B3TTW34QEA	Size	"Great for travel use !"	Positive	0.9982658	0.0001034755	0.001630673
173	amzn1.account.AEUHVEQQ6Q6OYZBT6FBXTJBNEABQ	Size	"very comparable to my Kobo Glo in size and ease of reading."	Positive	0.9579575	0.001676078	0.04036639
174	amzn1.account.AEFTBKSOSFK2X4DY5JBVTK5FI3IQ	Size	"It's perfect to have it and I can read lots of books everywhere."	Positive	0.9995087	2.994614E-05	0.0004613807
175	amzn1.account.AHO3LWW6K4KVE5CG4UBT2OF7FTXQ	Size	"I can adjust the font size to accommodate my surroundings."	Positive	0.8868114	0.001917429	0.1112711
176	amzn1.account.AFGOCB2LUIB74KY6RMFRI3HA6F7Q	Size	"It’s everything I hoped it would be from size to weight to ease of reading."	Positive	0.7428252	0.04257068	0.2146041
177	amzn1.account.AHERLOHSJ3VCI3NKLTTHX6NRFGDA	Size	"Small and fits easily in a purse"	Positive	0.9569017	0.01326004	0.02983828
178	amzn1.account.AFI2AIAYAMMN562ADBCRNPCV6FTA	Size	"It's allowed me to travel with hundreds and hundreds of books rather than weighing down my luggage with paperbacks that I wouldn't want to damage."	Positive	0.6705	0.04903408	0.280466
179	amzn1.account.AEKTTCNMCUPANMDTOBUO3Y4CAD2A	Size	"Brought it with me on my travel!"	Positive	0.9143984	0.002144433	0.0834571
180	amzn1.account.AFNIZV6VV6ZOZT3IZBZ3KIWLEXCQ	Size	"It's small enough to carry in a small compartment of your bag."	Positive	0.9367062	0.01355005	0.04974373
181	amzn1.account.AFBNF3YXJC5ORC6Z4DLFEWSH5QUA	Size	"Currently travels around with my commute"	Neutral	0.1287728	0.005804835	0.8654224
182	amzn1.account.AHQD4ZHQOYINMS7C64B3TTW34QEA	Size	"Never have to carry a book again!"	Positive	0.7949926	0.1589169	0.04609067
183	amzn1.account.AFNVHPV5RPLZL3JIVOKQFH6I7BYA	Size	"So very easy to use and small enough to put in my handbag."	Positive	0.9986733	0.00013322	0.001193464
184	amzn1.account.AFE3LRMHGJRIDJ3DNYLO7O72EHZA	Size	"It’s a perfect size to fit in my hand and very portable!"	Positive	0.9913413	5.813184E-05	0.008600538
185	amzn1.account.AEHYC3MSBXSZWMA4CYXZQYH6I4VA	Size	"Compact enough that I carry it in my purse."	Positive	0.9841028	0.0002560524	0.01564102
186	amzn1.account.AGS2SPFZ7RCR7NZECFBDTCGHVVQQ	Size	"The portability is great."	Positive	0.9953774	0.0001922835	0.004430293
187	amzn1.account.AHIX77KGOTYMMI33UVMTJRHJNNTA	Size	"The size is perfect."	Positive	0.9948389	0.0002657177	0.004895273
188	amzn1.account.AFBEQP3TEDVA2SSKI6AB6DJFDUVA	Size	"Lightweight and glares free, I can't ask for more."	Positive	0.9101158	0.02495711	0.06492712
189	amzn1.account.AHTCZMMXUHVVAX6LBWHVHRMKMATA	Size	"And, I do like its size"	Positive	0.773966	0.01120373	0.2148303
190	amzn1.account.AHQJ6SUM5OAG5EWHC7FDXTESZTEQ	Size	"About the size and weight of a paperback book."	Neutral	0.1823135	0.07360557	0.7440809
191	amzn1.account.AHTCZMMXUHVVAX6LBWHVHRMKMATA	Size	" very handy for carrying it to places where a full paper back might be a bit cumbersome."	Positive	0.9315309	0.005793411	0.06267562
192	amzn1.account.AHIX77KGOTYMMI33UVMTJRHJNNTA	Size	"It can be tucked in my handbag so I have it with me wherever I go."	Positive	0.9528133	0.0009267157	0.04625999
193	amzn1.account.AEQXAKQTUBX5EF2C6MACJVVQPQ5A	Size	"very handy gadget, but seems to glitch a lot."	Neutral	0.04938481	0.004344712	0.9462705
194	amzn1.account.AGJJUVCLGJF2UIM3V6NBBVKEFVAQ	Size	"But the Paperwhite is much smaller so you can pop it in a purse."	Positive	0.4413457	0.3437533	0.214901
195	amzn1.account.AFHBMOULLMNH2AFL23TJQDELJHYQ	Size	"It's easy to handle and carry."	Positive	0.9913281	0.0002683898	0.00840359
196	amzn1.account.AFHODBFZE7TPPQ3YGT46ZYJBGCYA	Size	"It is quite practical to be able to read and bring books with you anywhere you go without it being heavier that one small book."	Positive	0.9889881	0.001437865	0.009574107
197	amzn1.account.AGJKX7LMDIETNCAIJJCSMGICINJA	Size	"It was a bit annoying to carry 2 or 3 books at once in my bad."	Negative	0.006277473	0.9526365	0.04108598
198	amzn1.account.AGS6R2E6OSTRWJEZO4MUZDQJQ5JA	Size	"It goes everywhere with you, and weighs next to nothing."	Negative	0.2853622	0.5036699	0.2109679
199	amzn1.account.AGVSCIXI4ANLSAMSK342XDQLCRZQ	Size	"I just shove into a book bag , it doesn't add any weight at all to it."	Negative	0.3923809	0.5010737	0.1065454
200	amzn1.account.AHO3LWW6K4KVE5CG4UBT2OF7FTXQ	Size	" however, I'm so often on the go and carrying a book just doesn't work."	Negative	0.001363061	0.9514415	0.04719546
201	amzn1.account.AGJJUVCLGJF2UIM3V6NBBVKEFVAQ	Size	"but if you read for a long time it becomes heavy to hold ."	Negative	0.07635797	0.591118	0.3325241
202	amzn1.account.AGJJUVCLGJF2UIM3V6NBBVKEFVAQ	Size	"and it's awkward to carry around."	Negative	0.04073119	0.8452978	0.113971
203	amzn1.account.AFZOSCQHFM5HVPZVFJPHYV5DFTTQ	Ease of Use	"easy to pack ."	Positive	0.9859751	0.0009322115	0.01309273
204	amzn1.account.AFCNDLR2YFKMTY63ERGCU2SSA7TQ	Ease of Use	"and for a technically challenged individual, very easy to use."	Positive	0.8370114	0.004275213	0.1587134
205	amzn1.account.AEVI65DZOV36BDF7IAAY35V5UAIQ	Ease of Use	"Easy to read."	Positive	0.9901301	0.000744132	0.009125805
206	amzn1.account.AFH4E4DDXCGOLNULFTQ6UPJOIJTQ	Ease of Use	"Easy to read!!"	Positive	0.9951939	0.0004693878	0.004336667
207	amzn1.account.AFET6P7XG62WY6AQW6EOD3TRBMOA	Ease of Use	"Easy to read in any lighting."	Positive	0.994316	0.0002671268	0.005416782
208	amzn1.account.AEZK4B6DY4SBWGLXRLSI33KGCYOA	Ease of Use	"Altogether the paperwhite is very easy to use and pleasant to look at."	Positive	0.9991083	5.529494E-05	0.0008365652
209	amzn1.account.AFBZVD6N7CJHPDAKPAVZUHXMYTTA	Ease of Use	"Very easy to use and to adjust all settings for the best experience"	Positive	0.9994117	5.248879E-05	0.0005358014
210	amzn1.account.AF6OBS6THJ3SQPV4SPAOQP4RDBCA	Ease of Use	"Easy to use and read."	Positive	0.9963685	0.0002087585	0.003422709
211	amzn1.account.AFI6KOJYHY2HVNR7CEXSSZHBTJGA	Ease of Use	"Super easy to use!"	Positive	0.9979752	0.0002368249	0.001787955
212	amzn1.account.AFHUN7UHHXU66CNKIKAWEEXJASHA	Ease of Use	"Love the ease of set-up and ordering books online."	Positive	0.9992048	1.532289E-05	0.0007798185
213	amzn1.account.AG27VYD7AUC3GGI7KOUGW3JK64PQ	Ease of Use	"SUPER easy to add new books to it, wonderful product!"	Positive	0.9996388	1.443306E-05	0.0003467287
214	amzn1.account.AFQMW63DYB4VGPWD4BW4GH7J7UUA	Ease of Use	"Very easy to read in any lighting conditions."	Positive	0.9984523	6.559797E-05	0.001482103
215	amzn1.account.AG2ZIXDCA7WSYR43CMST74PSZYMQ	Ease of Use	"The kindle is easy to use and it is over all very good."	Positive	0.9989185	0.0001285751	0.0009528699
216	amzn1.account.AEK2MJTFTXJVH66GU6A5HTEK22TQ	Ease of Use	"So easy to bring anywhere , love all the settings ."	Positive	0.9980236	8.094103E-05	0.001895462
217	amzn1.account.AEVCQC3WEEJYJ2CKX72HC3ZBIQDA	Ease of Use	"The new font is easy on the eyes"	Positive	0.9943322	0.0002469012	0.005420878
218	amzn1.account.AEAZH4XABBRYE6G2SYF3UVBPXALA	Ease of Use	"Easy to read, love the highlight."	Positive	0.9973762	6.242849E-05	0.002561364
219	amzn1.account.AEU3EPS4RFBDDZAG3MMP3575IDLA	Ease of Use	"Super easy to get books on it and user friendly."	Positive	0.9977907	9.629871E-05	0.002112853
220	amzn1.account.AGIUYCPXVCJCR2WJOXEV7L3XTWPQ	Ease of Use	"It is so much easier to read especially at night."	Positive	0.9959252	0.001180848	0.002893917
221	amzn1.account.AFZOSCQHFM5HVPZVFJPHYV5DFTTQ	Ease of Use	"easy to purchase books on Amazon :)"	Positive	0.99696	0.0001752197	0.002864777
222	amzn1.account.AEC3TY2MQ5IVDL7MAQO45QUOH2SQ	Ease of Use	"Getting the books online from Amazon is also very easy and quick."	Positive	0.9979704	0.0003352246	0.001694375
223	amzn1.account.AEAZH4XABBRYE6G2SYF3UVBPXALA	Ease of Use	"Books are super easy to buy and download in seconds."	Positive	0.9956405	0.0004078553	0.003951717
224	amzn1.account.AEAYO2GLWKYVTLVCCXQS4QGWGOAQ	Ease of Use	"Way easier on my eyes than a tablet."	Positive	0.9784244	0.006729931	0.01484555
225	amzn1.account.AFGEBUP56EK3KRNW3MR5AUZDSOJQ	Ease of Use	"- Easy to read outside"	Positive	0.8636895	0.003301964	0.1330085
226	amzn1.account.AE4YD76VHHTGJZMJ6QSOTY7UGWDA	Ease of Use	"Easy to change fonts."	Positive	0.9901749	0.0006733987	0.009151757
227	amzn1.account.AFT5MOH7EMSTHPVVMJF6JC3QSBEQ	Ease of Use	"It is very easy to read and the way it is lit is excellent."	Positive	0.9996488	5.104146E-06	0.0003460058
228	amzn1.account.AHCBRVQOS2NNWUF6WYGQ5KD2ZNNA	Ease of Use	"easy to read and use"	Positive	0.9931955	0.0006046502	0.006199818
229	amzn1.account.AGXPEAHKPYS44RDEHUGQJAWSF7EQ	Ease of Use	"Last long, easy to read."	Positive	0.9693211	0.003437976	0.02724074
230	amzn1.account.AH35WGUEQFV5FHDDL7JTT2ADJT2Q	Ease of Use	"Light and easy to use  ."	Positive	0.993182	0.0002827982	0.006535137
231	amzn1.account.AGOH5TCPNUS7HUT4HINV5TVM6THA	Ease of Use	"It is small, light and very  easy to use.❤️❤️❤️"	Positive	0.9962692	6.569606E-05	0.003665014
232	amzn1.account.AGP66DVWYX2R5XETGWH7O6HSOVDQ	Ease of Use	"Easy to use and love the fact that you can read it without lamp or light"	Positive	0.9989396	7.644743E-05	0.0009840404
233	amzn1.account.AHCUW3YPV46YTEROLVSYRRBFUUUA	Ease of Use	"I love my Kindle and love how easy it is to use and easy to download books."	Positive	0.9981967	3.597797E-05	0.001767454
234	amzn1.account.AHQM6O5YYXMEYMLJS6NHVFPNICYA	Ease of Use	"Easy to use, easy to take it with you."	Positive	0.9990362	3.281765E-05	0.0009309447
235	amzn1.account.AGBYIETAT6ONOBT7GVHR3SAX5JUQ	Ease of Use	"Transferring my library over was simple and shopping on the Amazon bookstore is always fast and easy."	Positive	0.726859	0.04348282	0.2296582
236	amzn1.account.AE2TN4AK26UXA5YIEUQUNFE7HUNQ	Ease of Use	"Easy to use, small and compact."	Positive	0.9978876	9.768373E-05	0.002014786
237	amzn1.account.AEFT66JPCDAX6IUIRK2CLOSAQ5NQ	Ease of Use	"It is easy to navigate, the adjustable brightness is great for people who read for long bursts of time, particularly when outside and there is zero glare as there would be with a cell phone screen."	Positive	0.9994414	7.924923E-05	0.0004792986
238	amzn1.account.AENAYIITHYOVNKHVFBZ2NAVBWEUA	Ease of Use	"Settings were easy to adjust."	Positive	0.9924907	0.001379974	0.006129172
239	amzn1.account.AFNUGP5YPCOLUOABQCOHDBIGPTDQ	Ease of Use	"Easy to turn pages as it is touchscreen."	Positive	0.9948906	0.0006423091	0.004467049
240	amzn1.account.AEU3EPS4RFBDDZAG3MMP3575IDLA	Ease of Use	"Easy to use for less technology inclined people like myself."	Positive	0.9788049	0.001430086	0.01976503
241	amzn1.account.AEQNGFWAZM3YMD5JXMGPRFPHCKFA	Ease of Use	"I love that it isn’t much bigger than a paperback book so it is easy to hold and read."	Positive	0.9971142	0.0001125119	0.002773169
242	amzn1.account.AH75X3MPXWE4FULI43OHCV3UXJPA	Ease of Use	"So easy to find and download many books."	Positive	0.9942841	0.0003433106	0.005372624
243	amzn1.account.AFHUN7UHHXU66CNKIKAWEEXJASHA	Ease of Use	"Lightweight and easy to page turn- I thought you had to swipe but you only have to touch thumb on page- super easy to do while reading."	Positive	0.9806021	0.001737425	0.01766039
244	amzn1.account.AHP2JKHWWWROTSJQBJGB4HVJYR2A	Ease of Use	"Really easy to use and I rarely "accidentally" turn a page—no more than I did on the original version."	Positive	0.9762354	0.007208702	0.01655589
245	amzn1.account.AEAYO2GLWKYVTLVCCXQS4QGWGOAQ	Ease of Use	"It can even be put in a holder for easier reading."	Positive	0.9602455	0.01255982	0.02719472
246	amzn1.account.AGBYIETAT6ONOBT7GVHR3SAX5JUQ	Ease of Use	"The touchscreen feels responsive and quite useful for passages or definitions, and the menus and options are well laid out making this E-book easy to use."	Positive	0.9997582	2.567589E-05	0.0002161504
247	amzn1.account.AHTRQROSPQBG7ZR3UC4KJN445VXA	Ease of Use	"Easy on the eyes, backlit, and loading is easy."	Positive	0.9995762	5.52136E-06	0.0004184374
248	amzn1.account.AE3LF4CWN7CWJA5ZHJSKAMCGXPDA	Ease of Use	"Very easy to read."	Positive	0.9969661	0.0003758999	0.002658122
249	amzn1.account.AGDKTO2GPSZDJ72QODH72ETKYOQA	Ease of Use	"Very good device, make it very easy for me to read."	Positive	0.9995752	1.228272E-05	0.0004124864
250	amzn1.account.AHQJ6SUM5OAG5EWHC7FDXTESZTEQ	Ease of Use	"Easy to make adjustments to the font and light."	Positive	0.967461	0.0007884248	0.03175049
251	amzn1.account.AECNYYDJ6CAIWCWY4NZINWBWCN3Q	Ease of Use	"It is very easy to hold while I am reading."	Positive	0.9979347	0.0001331869	0.001932117
252	amzn1.account.AFNAARD64E5ZQHVXMXMQ2ACEDA4Q	Ease of Use	"easy to use."	Positive	0.991798	0.0008156498	0.007386237
253	amzn1.account.AFWGXOVOPIVVZZ655POMNGDUCRFA	Ease of Use	"Love it, very useful and friendly user."	Positive	0.9998183	3.744856E-06	0.0001780867
254	amzn1.account.AFXUVZ6Q2BKK4FBZYXB7UWM6DOIA	Ease of Use	"It reads easy and works well."	Positive	0.9987277	0.0001624515	0.00110995
255	amzn1.account.AGQYYX5IPICX5NMEZFZQ62ZZAZJA	Ease of Use	"It’s fairly light and easy to hold."	Positive	0.9548427	0.0009222612	0.04423502
256	amzn1.account.AGQYYX5IPICX5NMEZFZQ62ZZAZJA	Ease of Use	"The software is basic and easy to figure out quickly."	Positive	0.9814063	0.006781006	0.01181254
257	amzn1.account.AEMFKE2BM5YUPBPIRCVKWZ4XJPMQ	Ease of Use	"The set-up was quick and painless from thereon, but you may want to prepare to access WIFI if you get one of these."	Positive	0.838101	0.01348643	0.1484126
258	amzn1.account.AE5DREVDJ2S2C6U2UCUNQSNLA2SQ	Ease of Use	"Old version of kindle was easy and intuitive."	Positive	0.9762018	0.002376227	0.02142198
259	amzn1.account.AGRIFL7DZ5JSJMA2LB5YUAIMQ6RA	Ease of Use	"and page searching is not really convenient."	Negative	0.007994834	0.8874762	0.1045289
260	amzn1.account.AFXUVZ6Q2BKK4FBZYXB7UWM6DOIA	Ease of Use	"For the first few times you use it, it seems rather difficult to find out how to return to the front page or change the font without having swiped through a few pages."	Negative	0.001881335	0.9927039	0.005414825
261	amzn1.account.AGZOUIVXYHSU4TFRNX4EM537R4OA	Ease of Use	"Library listing not easy to navigate."	Negative	0.01817758	0.8663277	0.1154947
262	amzn1.account.AG2Z7XEZRRXO37HKILV7PUWGWDSQ	Ease of Use	"Some functions also difficult to find and remember."	Negative	0.03267316	0.793615	0.1737118
263	amzn1.account.AFHBMOULLMNH2AFL23TJQDELJHYQ	Ease of Use	"Instructions are very vague so I don't know if page numbers are able to be added at bottom of each page."	Negative	0.01318604	0.851424	0.1353899
264	amzn1.account.AE5DREVDJ2S2C6U2UCUNQSNLA2SQ	Ease of Use	"Also it’s difficult to navigate list of books already read."	Negative	0.02794206	0.9295818	0.04247622
265	amzn1.account.AE4KTVQVVCXS7LDXCJWZQUM6HF7A	Ease of Use	"Low quality and functionality, difficult navigation."	Negative	0.3328892	0.4512032	0.2159076
266	amzn1.account.AGIUYCPXVCJCR2WJOXEV7L3XTWPQ	Device Compatibility	"This is my second Kindle."	Neutral	0.2826152	0.05327259	0.6641121
267	amzn1.account.AFP67MGN3L23EKERKAMOSFAARCEA	Device Compatibility	"Love my kindle."	Positive	0.9871761	0.001504111	0.01131985
268	amzn1.account.AFFBGGDMKY3UH3HAB46ZC2DYTRMQ	Device Compatibility	"Love my kindle!!"	Positive	0.9954782	0.0007492313	0.003772597
269	amzn1.account.AGB4ZIEFLMMCRUA6PAXKREO34M6A	Device Compatibility	"Love my kindle!"	Positive	0.9938669	0.0008345625	0.005298592
270	amzn1.account.AHXDHU6UREFDYEXJGARXE54OOKZQ	Device Compatibility	"Love my Kindle."	Positive	0.9871761	0.001504111	0.01131985
271	amzn1.account.AHSTUTQLMWZ6JEYGJ5U6IINHZRLA	Device Compatibility	"Love my Kindle!!"	Positive	0.9954782	0.0007492313	0.003772597
272	amzn1.account.AFN2NRSLZ243CGWZ7HPKZC7NU5QA	Device Compatibility	"Love my Kindle"	Positive	0.9797626	0.00364815	0.01658912
273	amzn1.account.AGCRP5FPUMGWCFJQR5MIXYCW2RAA	Device Compatibility	"Love my Kindle use it for reading"	Positive	0.9967592	0.0003253469	0.002915443
274	amzn1.account.AFY3I6YF7EHO2MNPINQ5ZRBHROBQ	Device Compatibility	"I absolutely love this kindle."	Positive	0.9988472	0.0001798216	0.0009729866
275	amzn1.account.AFGEBUP56EK3KRNW3MR5AUZDSOJQ	Device Compatibility	"- Much easier on the eyes than  tablet / phone"	Positive	0.9726414	0.008669946	0.01868863
276	amzn1.account.AHQM6O5YYXMEYMLJS6NHVFPNICYA	Device Compatibility	"I really like my kindle."	Positive	0.9781867	0.002531888	0.01928135
277	amzn1.account.AE2QXLHQEBXY7K4LW2B7DB54IM6A	Device Compatibility	"I love my Kindle!"	Positive	0.9968496	0.0003675658	0.002782903
278	amzn1.account.AF6KL5RTZEQXHNDLCAXNATDCSZXQ	Device Compatibility	"It's much easier on your eyes than regular phone or tablet."	Positive	0.9812717	0.007236561	0.01149178
279	amzn1.account.AHOY3I5QU3EJ56QLMBKMLV4OYFEA	Device Compatibility	"So happy with my kindle!"	Positive	0.9992532	7.29352E-05	0.0006737742
280	amzn1.account.AFX2BHB6XWEXHA4YVQ57GC764HWQ	Device Compatibility	"I love reading on my Kindle."	Positive	0.9918503	0.0005037915	0.007645842
281	amzn1.account.AEVNN4JA6BOMK7CEOB7G72RQZOIQ	Device Compatibility	"that being said, i DO love my kindle!"	Positive	0.969399	0.002527549	0.02807346
282	amzn1.account.AEC3TY2MQ5IVDL7MAQO45QUOH2SQ	Device Compatibility	"Highly recommend the Kindle whether you read a little or a lot."	Positive	0.9973678	0.0004747851	0.00215745
283	amzn1.account.AEFP5WOTZSTAEGN252HE4VP3FVCQ	Device Compatibility	"Just bought another great Kindle ."	Positive	0.7931463	0.03412815	0.1727256
284	amzn1.account.AEASJLV3IMAK2QZJJ6APTTA2ZEHQ	Device Compatibility	"No tablet could beat this simple reading device."	Positive	0.7746605	0.1245459	0.1007936
285	amzn1.account.AH4HPOWC2DQV6QZUOWBBETPUSGTA	Device Compatibility	"The fact that I don’t have to be on my cell phone constantly is a huge plus, I can read on this anytime of day and in the dark."	Positive	0.9639625	0.002532901	0.03350461
286	amzn1.account.AHWIDJ2IXXOOFXWXYO7B5AWWUVTQ	Device Compatibility	"And when I’m at the cottage I can sync it to my phone!"	Positive	0.9682857	0.004297366	0.0274168
287	amzn1.account.AHUJI22O554KCCL4IL7FIXUZNMQQ	Device Compatibility	"My kindle has been life-changing."	Positive	0.6904007	0.02310123	0.286498
288	amzn1.account.AESEKFYIXFTACIEUUE4QXV4YDCJA	Device Compatibility	"This is my first Kindle, so I can’t compare it to others, but I am absolutely hooked on it now."	Positive	0.982084	0.0007413886	0.01717463
289	amzn1.account.AHVZPSQZUQZ2SVYBHOAS2KIHXTTA	Device Compatibility	"I've never owned a kindle before because I have a tablet."	Neutral	0.141799	0.0887536	0.7694474
290	amzn1.account.AGJKX7LMDIETNCAIJJCSMGICINJA	Device Compatibility	"less than $2) for the Kindle version!"	Positive	0.468143	0.3003237	0.2315333
291	amzn1.account.AFG4QWULC7XHRDFDJ756GQHRZOGA	Device Compatibility	"Except for my wireless access information, the device was already setup for me when I received it."	Negative	0.2143539	0.5546003	0.2310458
292	amzn1.account.AFPFQ4QW723CZZRYQBTZCBTG32ZQ	Device Compatibility	"I am obsessed with my Kindle!"	Positive	0.9245934	0.009702796	0.06570372
293	amzn1.account.AFT5MOH7EMSTHPVVMJF6JC3QSBEQ	Device Compatibility	"Syncing is so very simple."	Positive	0.9837554	0.003040231	0.01320443
294	amzn1.account.AGIZEMOTPQ4YSVIDZAWPDRNIQTUQ	Device Compatibility	"This is your Kindle."	Neutral	0.1957663	0.06718931	0.7370444
295	amzn1.account.AET2P44LFAJCRWUXKZINSGKF6RCA	Device Compatibility	"I highly recommend the Kindle Paperweight."	Positive	0.8144546	0.1528569	0.0326885
296	amzn1.account.AEX42566WDGNGW4DBEV3C5NSIQ2Q	Device Compatibility	"I can even send PDFs to my Kindle email to read them later."	Positive	0.7345335	0.08725513	0.1782113
297	amzn1.account.AEWJ2CP4W6ONYGU5VPKHTSPIVUTA	Device Compatibility	"This Kindle works very well."	Positive	0.9967693	0.0005330202	0.002697645
298	amzn1.account.AFNVHPV5RPLZL3JIVOKQFH6I7BYA	Device Compatibility	"Love, love, love my Kindle."	Positive	0.9983478	3.823896E-05	0.00161403
299	amzn1.account.AGI6UTYLJOGXT3VICYF7OS2P6RBQ	Device Compatibility	"In love with my Kindle!!"	Positive	0.9917972	0.000916406	0.007286409
300	amzn1.account.AH4GB273RQROSELWMRHVMRLPC5HQ	Device Compatibility	"Since I've changed to Kindle."	Neutral	0.1815963	0.093871	0.7245327
301	amzn1.account.AFE3LRMHGJRIDJ3DNYLO7O72EHZA	Device Compatibility	"If you’re Canadian and you are okay with purchasing all your books from your kindle then I recommend this product."	Positive	0.9573276	0.004181562	0.03849087
302	amzn1.account.AHSKZO2MPKGW2I3QLSXELPKQGRDQ	Device Compatibility	"Better than iPad to read a book."	Positive	0.9755627	0.007608014	0.01682937
303	amzn1.account.AHEKF7TIQQTTYUHH7KUDBT2I5MZA	Device Compatibility	"I often switch between my Paperwhite and my laptop."	Neutral	0.1719348	0.02651898	0.8015463
304	amzn1.account.AH54RM54DJ5F74YR4DPRAYLVL4TA	Device Compatibility	"This means you cannot read any ebook borrowed from a Canadian library on a kindle device."	Negative	0.05101109	0.7847729	0.164216
305	amzn1.account.AFKT5KOWQ5LN6RSUKP357TNV4SEQ	Device Compatibility	"Still having difficulty transitioning from a hard copy to my kindle."	Negative	0.02867406	0.8625864	0.1087394
306	amzn1.account.AE27IL5MLUPMT66F4OAFHNKZADHA	Device Compatibility	"I've been trying to get my wife reading on an iPad for years to no avail."	Negative	0.03814594	0.5746363	0.3872177
307	amzn1.account.AEYUHGB54TVOUHI6G5LUS44DL3DQ	Device Compatibility	"I was waiting for an ipad mini 5, but Apple keep delaying the product."	Neutral	0.055147	0.07434763	0.8705054
308	amzn1.account.AHK4D3UYNPGUEXPXVUFEPQSYXWFQ	Device Compatibility	"I was really going back and forth between Kindle and Kobo but I finally decided on the Kindle due to the stronger support and storefront."	Neutral	0.3068296	0.05606561	0.6371047
309	amzn1.account.AGIZEMOTPQ4YSVIDZAWPDRNIQTUQ	Device Compatibility	"I have tried to get you to send me labels to return your Kindle none yet."	Negative	0.008404941	0.8867623	0.1048328
310	amzn1.account.AGWJG6C2FVFQTW3XKVHXB7BHRLXA	Device Compatibility	"However, I could not get accustomed to reading on the Kindle ."	Negative	0.2119382	0.5402412	0.2478206
311	amzn1.account.AEOPGTVIOEFW6HFBGDLT3KQT3MZQ	Device Compatibility	"I was trying to transfer from Computer to Kindle."	Neutral	0.04913069	0.2536773	0.697192
312	amzn1.account.AGWMFUMAUONWHTNLZYCYAH3ATBZA	Device Compatibility	"While I understand it's an e-reader and is not supposed to be as fast as a mobile phone or tablet I still find it that is sluggish."	Negative	0.06612297	0.718492	0.2153851
313	amzn1.account.AFNZJAXB37UPXQLBVKLN6546WK2Q	Device Compatibility	"My only beefs are that it doesn't sync with my iphone most of the time and it's laggy and hard to highlight passages, because of the lag."	Negative	0.007119809	0.9588264	0.03405375
314	amzn1.account.AFT5367FRSKQ7B3FAJUH4K356X7A	Device Compatibility	"I read with the kindle like an hour and I found it as hard on my eyes as my phone so didn't find much advantage of having an extra device and paying extra with no gain."	Negative	0.3460763	0.4558189	0.1981048
315	amzn1.account.AHEKF7TIQQTTYUHH7KUDBT2I5MZA	Device Compatibility	"First off is the spotty synchronization when reading a book across multiple sources."	Negative	0.01098172	0.9212117	0.06780656
